id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos
MARS	5	2.7711e-08	8.2467e-07	0.000228	30	5	1.0	1.0	1.0	17976	0
IKBKAP	5	2.9012e-08	8.2467e-07	0.000228	31	5	1.0	1.0	1.0	17985	0
GMPPB	5	2.9271e-08	8.2467e-07	0.000228	32	5	1.0	1.0	1.0	17984	0
ADAT3	5	3.0162e-08	8.2467e-07	0.000228	33	5	1.0	1.0	1.0	17983	0
SNRPD3	5	3.0215e-08	8.2467e-07	0.000228	34	5	1.0	1.0	1.0	17982	0
POLRMT	5	3.0589e-08	8.2467e-07	0.000228	35	5	1.0	1.0	1.0	17981	0
TRAPPC1	5	3.2346e-08	8.2467e-07	0.000228	36	5	1.0	1.0	1.0	17980	0
WDR74	5	3.2402e-08	8.2467e-07	0.000228	37	5	1.0	1.0	1.0	17979	0
RPL36	5	3.2427e-08	8.2467e-07	0.000228	38	5	1.0	1.0	1.0	17922	0
C19orf52	5	3.2854e-08	8.2467e-07	0.000228	39	5	1.0	1.0	1.0	17978	0
SEC13	5	3.2968e-08	8.2467e-07	0.000228	40	5	1.0	1.0	1.0	17977	0
PPAN	5	3.9997e-08	8.2467e-07	0.000228	41	5	1.0	1.0	1.0	17975	0
DNM2	5	4.1504e-08	8.2467e-07	0.000228	42	5	0.99995	0.99995	1.0	17319	0
ATP6V0C	5	4.4079e-08	8.2467e-07	0.000228	43	5	1.0	1.0	1.0	17974	0
VCP	5	4.4223e-08	8.2467e-07	0.000228	44	5	1.0	1.0	1.0	17973	0
TIMM10	5	4.5536e-08	8.2467e-07	0.000228	45	5	1.0	1.0	1.0	17972	0
CDIPT	5	4.7258e-08	8.2467e-07	0.000228	46	5	1.0	1.0	1.0	17971	0
EIF3A	5	4.8178e-08	8.2467e-07	0.000228	47	5	1.0	1.0	1.0	17970	0
ARPC4	9	5.0218e-08	8.2467e-07	0.000228	48	9	1.0	1.0	1.0	17969	0
INTS10	5	5.2493e-08	8.2467e-07	0.000228	49	5	1.0	1.0	1.0	17968	0
NIP7	5	5.3661e-08	8.2467e-07	0.000228	50	5	1.0	1.0	1.0	17967	0
SYMPK	5	5.5538e-08	8.2467e-07	0.000228	51	5	1.0	1.0	1.0	17966	0
PSMG4	6	5.5723e-08	8.2467e-07	0.000228	52	6	1.0	1.0	1.0	17947	0
PWP2	5	5.7823e-08	8.2467e-07	0.000228	53	5	1.0	1.0	1.0	17965	0
CRCP	14	6.6952e-08	8.2467e-07	0.000228	54	12	0.99869	0.99869	1.0	16723	0
WDR18	5	6.8035e-08	8.2467e-07	0.000228	55	5	1.0	1.0	1.0	17964	0
INTS6	8	7.3845e-08	8.2467e-07	0.000228	56	8	1.0	1.0	1.0	17963	0
TBL3	5	7.4253e-08	8.2467e-07	0.000228	57	5	1.0	1.0	1.0	17962	0
GAPDH	5	7.8951e-08	8.2467e-07	0.000228	58	5	1.0	1.0	1.0	17960	0
SMC1A	5	8.9818e-08	8.2467e-07	0.000228	59	5	1.0	1.0	1.0	17959	0
SF3B3	5	9.1289e-08	8.2467e-07	0.000228	60	5	1.0	1.0	1.0	17958	0
CHMP7	5	9.6892e-08	8.2467e-07	0.000228	61	5	1.0	1.0	1.0	17957	0
POLR3A	5	9.7977e-08	8.2467e-07	0.000228	62	5	1.0	1.0	1.0	17956	0
TELO2	5	1.0556e-07	8.2467e-07	0.000228	63	5	1.0	1.0	1.0	17954	0
RANGAP1	5	1.057e-07	8.2467e-07	0.000228	64	5	1.0	1.0	1.0	17953	0
C9orf114	5	1.0952e-07	8.2467e-07	0.000228	65	5	1.0	1.0	1.0	17952	0
EXOSC4	5	1.19e-07	1.3745e-06	0.000255	66	5	0.99987	0.99987	1.0	17164	0
RAB6A	13	1.1906e-07	1.3745e-06	0.000255	67	13	1.0	1.0	1.0	17951	0
CTU1	5	1.2083e-07	1.3745e-06	0.000255	68	5	1.0	1.0	1.0	17950	0
MRPS21	5	1.2392e-07	1.3745e-06	0.000255	69	5	1.0	1.0	1.0	17949	0
FDXR	5	1.2927e-07	1.3745e-06	0.000255	70	5	1.0	1.0	1.0	17948	0
VARS	5	1.348e-07	1.3745e-06	0.000255	71	5	1.0	1.0	1.0	17946	0
FARSA	5	1.3487e-07	1.3745e-06	0.000255	72	4	0.89105	0.89227	1.0	13866	0
GEMIN4	5	1.3728e-07	1.3745e-06	0.000255	73	5	1.0	1.0	1.0	17945	0
DHPS	5	1.3764e-07	1.3745e-06	0.000255	74	5	1.0	1.0	1.0	17944	0
HCFC1	5	1.386e-07	1.3745e-06	0.000255	75	5	0.99823	0.99823	1.0	16652	0
INTS9	5	1.3872e-07	1.3745e-06	0.000255	76	5	1.0	1.0	1.0	17943	0
DKC1	5	1.4476e-07	1.3745e-06	0.000255	77	5	1.0	1.0	1.0	17941	0
MCM2	5	1.4985e-07	1.3745e-06	0.000255	78	5	1.0	1.0	1.0	17940	0
TRIM37	5	1.5197e-07	1.3745e-06	0.000255	79	5	1.0	1.0	1.0	17939	0
EIF4A1	4	1.5282e-07	1.3745e-06	0.000255	80	4	1.0	1.0	1.0	17938	0
EXOSC6	5	1.543e-07	1.3745e-06	0.000255	81	5	0.99996	0.99996	1.0	17367	0
PSMB2	5	1.547e-07	1.3745e-06	0.000255	82	5	1.0	1.0	1.0	17937	0
BUB3	5	1.5558e-07	1.3745e-06	0.000255	83	5	1.0	1.0	1.0	17936	0
UBE2C	10	1.5713e-07	1.3745e-06	0.000255	84	9	0.99774	0.99774	1.0	16589	0
GINS4	5	1.6291e-07	1.3745e-06	0.000255	85	5	1.0	1.0	1.0	17935	0
STK40	5	1.7212e-07	1.3745e-06	0.000255	86	5	1.0	1.0	1.0	17934	0
AURKB	5	1.867e-07	1.3745e-06	0.000255	87	5	1.0	1.0	1.0	17933	0
OIP5	5	1.8795e-07	1.3745e-06	0.000255	88	4	0.99287	0.99289	1.0	16247	0
FAM96B	5	1.9084e-07	1.3745e-06	0.000255	89	5	1.0	1.0	1.0	17932	0
PRIM1	5	1.9935e-07	1.3745e-06	0.000255	90	5	1.0	1.0	1.0	17931	0
MRPL53	5	2.0079e-07	1.3745e-06	0.000255	91	5	1.0	1.0	1.0	17930	0
RBM10	5	2.0347e-07	1.3745e-06	0.000255	92	5	1.0	1.0	1.0	17929	0
G6PD	5	2.1065e-07	1.3745e-06	0.000255	93	5	1.0	1.0	1.0	17928	0
FNTB	5	2.1166e-07	1.3745e-06	0.000255	94	5	1.0	1.0	1.0	17927	0
RRP7A	5	2.1445e-07	1.3745e-06	0.000255	95	5	1.0	1.0	1.0	17926	0
NHP2L1	5	2.2511e-07	1.3745e-06	0.000255	96	5	1.0	1.0	1.0	17925	0
SPC24	5	2.3154e-07	1.3745e-06	0.000255	97	5	1.0	1.0	1.0	17924	0
LAS1L	5	2.3508e-07	1.6493e-06	0.000303	98	5	1.0	1.0	1.0	17923	0
NOP56	5	2.4034e-07	1.9242e-06	0.000327	99	5	1.0	1.0	1.0	17921	0
THAP1	8	2.4812e-07	1.9242e-06	0.000327	100	8	1.0	1.0	1.0	17920	0
SNAPC2	5	2.4852e-07	1.9242e-06	0.000327	101	5	1.0	1.0	1.0	17810	0
SNUPN	5	2.5347e-07	1.9242e-06	0.000327	102	5	1.0	1.0	1.0	17919	0
DDX5	5	2.5493e-07	1.9242e-06	0.000327	103	5	1.0	1.0	1.0	17918	0
ADSL	5	2.5728e-07	1.9242e-06	0.000327	104	5	1.0	1.0	1.0	17917	0
CPSF1	5	2.5846e-07	1.9242e-06	0.000327	105	5	1.0	1.0	1.0	17916	0
ZFX	7	2.683e-07	1.9242e-06	0.000327	106	7	1.0	1.0	1.0	17915	0
SYS1	7	2.7773e-07	2.474e-06	0.000358	107	6	0.99657	0.99661	1.0	16481	0
POLR2A	5	2.7781e-07	2.474e-06	0.000358	108	5	1.0	1.0	1.0	17913	0
PES1	5	2.7781e-07	2.474e-06	0.000358	109	5	1.0	1.0	1.0	17914	0
SF3B4	5	2.8017e-07	2.474e-06	0.000358	110	5	1.0	1.0	1.0	17912	0
SF1	5	2.8912e-07	2.474e-06	0.000358	111	5	1.0	1.0	1.0	17911	0
PSMD2	5	2.8977e-07	2.474e-06	0.000358	112	5	1.0	1.0	1.0	17910	0
RPLP0	5	2.9107e-07	2.474e-06	0.000358	113	5	1.0	1.0	1.0	17909	0
DHDDS	5	2.9664e-07	2.474e-06	0.000358	114	5	1.0	1.0	1.0	17908	0
SRSF2	5	3.0364e-07	2.474e-06	0.000358	115	5	1.0	1.0	1.0	17884	0
CPSF4	5	3.0771e-07	2.474e-06	0.000358	116	5	1.0	1.0	1.0	17907	0
NELFCD	5	3.2121e-07	2.474e-06	0.000358	117	5	1.0	1.0	1.0	17906	0
PFDN5	8	3.3051e-07	2.474e-06	0.000358	118	8	1.0	1.0	1.0	17905	0
ATP6V0D1	5	3.4253e-07	2.474e-06	0.000358	119	5	1.0	1.0	1.0	17904	0
WDR77	5	3.5877e-07	2.474e-06	0.000358	120	5	1.0	1.0	1.0	17903	0
ATP6V1A	5	3.6205e-07	2.474e-06	0.000358	121	5	1.0	1.0	1.0	17902	0
POLR2G	5	3.7007e-07	3.0238e-06	0.000358	122	5	1.0	1.0	1.0	17901	0
PPP4C	5	3.7086e-07	3.0238e-06	0.000358	123	5	1.0	1.0	1.0	17900	0
SCAP	5	3.7244e-07	3.0238e-06	0.000358	124	5	1.0	1.0	1.0	17899	0
DTL	5	3.8003e-07	3.0238e-06	0.000358	125	5	1.0	1.0	1.0	17898	0
ELAC2	5	3.8044e-07	3.0238e-06	0.000358	126	5	1.0	1.0	1.0	17897	0
ILF3	5	3.8612e-07	3.0238e-06	0.000358	127	5	1.0	1.0	1.0	17896	0
PSMA7	5	3.8939e-07	3.0238e-06	0.000358	128	5	1.0	1.0	1.0	17895	0
TUBD1	10	3.9892e-07	3.0238e-06	0.000358	129	9	0.99983	0.99984	1.0	17133	0
CLP1	5	4.0187e-07	3.0238e-06	0.000358	130	5	1.0	1.0	1.0	17894	0
IGF1R	5	4.0909e-07	3.0238e-06	0.000358	131	5	1.0	1.0	1.0	17893	0
POLR2F	5	4.1101e-07	3.0238e-06	0.000358	132	5	1.0	1.0	1.0	17892	0
HDAC3	5	4.1467e-07	3.0238e-06	0.000358	133	5	1.0	1.0	1.0	17891	0
CHMP2A	5	4.177e-07	3.0238e-06	0.000358	134	5	1.0	1.0	1.0	17890	0
TINF2	5	4.2558e-07	3.0238e-06	0.000358	135	5	1.0	1.0	1.0	17889	0
UPF1	5	4.2647e-07	3.0238e-06	0.000358	136	5	1.0	1.0	1.0	17888	0
NSL1	5	4.2691e-07	3.0238e-06	0.000358	137	5	1.0	1.0	1.0	17887	0
MCM5	5	4.3001e-07	3.0238e-06	0.000358	138	5	1.0	1.0	1.0	17886	0
SAE1	6	4.4318e-07	3.0238e-06	0.000358	139	6	1.0	1.0	1.0	17885	0
SNRPD1	5	4.5411e-07	3.0238e-06	0.000358	140	5	1.0	1.0	1.0	17883	0
NOC4L	5	4.5669e-07	3.0238e-06	0.000358	141	4	0.54719	0.68504	1.0	10818	1
DNLZ	5	4.6395e-07	3.0238e-06	0.000358	142	5	1.0	1.0	1.0	17882	0
PPP2R4	5	4.7204e-07	3.0238e-06	0.000358	143	5	1.0	1.0	1.0	17881	0
RRM1	5	4.7781e-07	3.0238e-06	0.000358	144	5	1.0	1.0	1.0	17880	0
ESPL1	5	4.7878e-07	3.0238e-06	0.000358	145	5	1.0	1.0	1.0	17879	0
DOHH	5	4.8073e-07	3.0238e-06	0.000358	146	5	1.0	1.0	1.0	17878	0
SF3B14	5	4.8267e-07	3.0238e-06	0.000358	147	5	1.0	1.0	1.0	17877	0
EEF2	5	4.934e-07	3.0238e-06	0.000358	148	5	1.0	1.0	1.0	17702	0
PSMD11	5	4.9499e-07	3.0238e-06	0.000358	149	5	1.0	1.0	1.0	17876	0
RPL23	5	5.0322e-07	3.0238e-06	0.000358	150	5	0.99999	0.99999	1.0	17568	0
BANF1	4	5.1288e-07	3.0238e-06	0.000358	151	4	1.0	1.0	1.0	17875	0
MRPL4	5	5.1368e-07	3.0238e-06	0.000358	152	5	1.0	1.0	1.0	17874	0
CDT1	5	5.2768e-07	3.5736e-06	0.000385	153	5	1.0	1.0	1.0	17873	0
RFC5	5	5.303e-07	3.5736e-06	0.000385	154	5	1.0	1.0	1.0	17872	0
CCND1	5	5.3135e-07	3.5736e-06	0.000385	155	5	1.0	1.0	1.0	17871	0
CDC16	5	5.3877e-07	3.5736e-06	0.000385	156	5	1.0	1.0	1.0	17870	0
HIST1H2AJ	3	5.4027e-07	3.5736e-06	0.000385	157	3	0.99963	0.99963	1.0	16984	0
CPSF3L	5	5.4627e-07	3.5736e-06	0.000385	158	5	1.0	1.0	1.0	17869	0
ZBTB8OS	5	5.5113e-07	3.5736e-06	0.000385	159	5	1.0	1.0	1.0	17868	0
PRMT5	5	5.5767e-07	3.5736e-06	0.000385	160	5	1.0	1.0	1.0	17867	0
PET112	5	5.6262e-07	3.5736e-06	0.000385	161	5	1.0	1.0	1.0	17866	0
PPP2CA	5	5.6538e-07	3.5736e-06	0.000385	162	5	1.0	1.0	1.0	17865	0
ARL2	5	5.7204e-07	3.5736e-06	0.000385	163	5	0.99997	0.99997	1.0	17449	0
NOP9	5	5.8445e-07	3.5736e-06	0.000385	164	5	1.0	1.0	1.0	17864	0
UXT	5	6.1462e-07	3.5736e-06	0.000385	165	5	1.0	1.0	1.0	17863	0
ELP3	5	6.2956e-07	3.5736e-06	0.000385	166	5	1.0	1.0	1.0	17862	0
YRDC	5	6.4417e-07	3.5736e-06	0.000385	167	5	1.0	1.0	1.0	17861	0
URM1	8	6.5775e-07	4.1234e-06	0.000417	168	6	0.74708	0.78227	1.0	12166	1
LARS2	5	6.6723e-07	4.1234e-06	0.000417	169	5	1.0	1.0	1.0	17860	0
SAMD4B	5	6.7358e-07	4.1234e-06	0.000417	170	5	1.0	1.0	1.0	17859	0
GTF3C5	5	6.7549e-07	4.1234e-06	0.000417	171	5	1.0	1.0	1.0	17858	0
EEFSEC	5	6.8061e-07	4.1234e-06	0.000417	172	5	1.0	1.0	1.0	17857	0
JUP	5	6.877e-07	4.1234e-06	0.000417	173	5	1.0	1.0	1.0	17856	0
NCBP2	7	6.9738e-07	4.1234e-06	0.000417	174	7	0.99997	0.99997	1.0	17429	0
PCYT2	5	7.0141e-07	4.1234e-06	0.000417	175	5	1.0	1.0	1.0	17855	0
SNW1	5	7.1801e-07	4.1234e-06	0.000417	176	5	1.0	1.0	1.0	17854	0
PGK1	5	7.2744e-07	4.1234e-06	0.000417	177	5	1.0	1.0	1.0	17853	0
TANGO6	5	7.404e-07	4.1234e-06	0.000417	178	5	1.0	1.0	1.0	17852	0
CCT3	5	7.4315e-07	4.3982e-06	0.000443	179	5	1.0	1.0	1.0	17851	0
POLR3K	5	7.4937e-07	4.6731e-06	0.000455	180	5	1.0	1.0	1.0	17850	0
RRS1	5	7.5773e-07	4.6731e-06	0.000455	181	5	1.0	1.0	1.0	17849	0
USP5	5	7.6041e-07	4.6731e-06	0.000455	182	5	0.99995	0.99995	1.0	17332	0
DDX20	5	7.7681e-07	4.6731e-06	0.000455	183	5	1.0	1.0	1.0	17848	0
TRMT61A	5	7.8057e-07	4.6731e-06	0.000455	184	5	0.99937	0.99939	1.0	16882	0
SRSF1	5	7.8254e-07	4.6731e-06	0.000455	185	5	1.0	1.0	1.0	17847	0
MRPS16	5	7.9192e-07	4.948e-06	0.000479	186	5	1.0	1.0	1.0	17846	0
PCBP1	5	7.9628e-07	5.2229e-06	0.000503	187	5	1.0	1.0	1.0	17845	0
IPO13	5	8.2134e-07	5.4978e-06	0.000525	188	5	1.0	1.0	1.0	17844	0
SEC61A1	5	8.3638e-07	5.7727e-06	0.000525	189	5	1.0	1.0	1.0	17843	0
CTNNB1	5	8.4169e-07	5.7727e-06	0.000525	190	5	1.0	1.0	1.0	17842	0
NAT10	5	8.4474e-07	5.7727e-06	0.000525	191	5	1.0	1.0	1.0	17841	0
PGD	5	8.7808e-07	5.7727e-06	0.000525	192	5	1.0	1.0	1.0	17840	0
SUGP1	5	8.8202e-07	5.7727e-06	0.000525	193	5	1.0	1.0	1.0	17839	0
POLR3H	5	8.8677e-07	5.7727e-06	0.000525	194	5	1.0	1.0	1.0	17838	0
TRIB1	5	8.8995e-07	5.7727e-06	0.000525	195	5	1.0	1.0	1.0	17837	0
COPS5	5	8.9234e-07	5.7727e-06	0.000525	196	5	1.0	1.0	1.0	17836	0
MRPL38	5	8.9634e-07	5.7727e-06	0.000525	197	5	1.0	1.0	1.0	17835	0
UBE2I	5	8.9914e-07	5.7727e-06	0.000525	198	5	1.0	1.0	1.0	17834	0
ACLY	5	9.2388e-07	6.3225e-06	0.000532	199	5	1.0	1.0	1.0	17833	0
BRD4	5	9.3294e-07	6.3225e-06	0.000532	200	5	1.0	1.0	1.0	17832	0
MCM3AP	5	9.3707e-07	6.3225e-06	0.000532	201	5	1.0	1.0	1.0	17831	0
DCTN3	6	9.3784e-07	6.3225e-06	0.000532	202	6	1.0	1.0	1.0	17830	0
TIMM13	5	9.6327e-07	6.3225e-06	0.000532	203	5	1.0	1.0	1.0	17693	0
PSMC4	5	9.7538e-07	6.3225e-06	0.000532	204	5	1.0	1.0	1.0	17799	0
MRPS18B	5	9.9397e-07	6.3225e-06	0.000532	205	5	1.0	1.0	1.0	17829	0
PGS1	5	9.979e-07	6.3225e-06	0.000532	206	5	0.99999	0.99999	1.0	17652	0
PSMD3	5	1.0053e-06	6.3225e-06	0.000532	207	5	1.0	1.0	1.0	17828	0
RTCB	5	1.0115e-06	6.3225e-06	0.000532	208	5	1.0	1.0	1.0	17827	0
QARS	5	1.0141e-06	6.3225e-06	0.000532	209	5	1.0	1.0	1.0	17826	0
VPS28	5	1.0266e-06	6.3225e-06	0.000532	210	5	1.0	1.0	1.0	17825	0
SRSF7	5	1.0301e-06	6.3225e-06	0.000532	211	5	1.0	1.0	1.0	17824	0
C10orf2	5	1.0328e-06	6.3225e-06	0.000532	212	5	1.0	1.0	1.0	17823	0
MCRS1	5	1.0554e-06	6.3225e-06	0.000532	213	5	1.0	1.0	1.0	17822	0
SOX9	5	1.0609e-06	6.3225e-06	0.000532	214	5	1.0	1.0	1.0	17821	0
EIF3D	5	1.0775e-06	6.8723e-06	0.000553	215	5	1.0	1.0	1.0	17820	0
MVD	5	1.0852e-06	6.8723e-06	0.000553	216	5	1.0	1.0	1.0	17734	0
VPS53	5	1.0859e-06	6.8723e-06	0.000553	217	5	1.0	1.0	1.0	17819	0
GRHL2	5	1.0905e-06	6.8723e-06	0.000553	218	5	1.0	1.0	1.0	17818	0
LSM7	5	1.0999e-06	6.8723e-06	0.000553	219	5	1.0	1.0	1.0	17817	0
EIF2S3	5	1.1009e-06	6.8723e-06	0.000553	220	5	1.0	1.0	1.0	17816	0
PKMYT1	5	1.1119e-06	6.8723e-06	0.000553	221	5	0.99859	0.99858	1.0	16694	0
CHCHD4	5	1.117e-06	6.8723e-06	0.000553	222	5	1.0	1.0	1.0	17815	0
ANAPC10	5	1.1324e-06	6.8723e-06	0.000553	223	5	1.0	1.0	1.0	17814	0
DYNLRB1	5	1.143e-06	6.8723e-06	0.000553	224	5	1.0	1.0	1.0	17813	0
DDOST	5	1.1665e-06	7.422e-06	0.000555	225	5	0.99999	0.99999	1.0	17552	0
COPB2	5	1.1705e-06	7.422e-06	0.000555	226	5	1.0	1.0	1.0	17812	0
PRPF8	5	1.1735e-06	7.422e-06	0.000555	227	5	1.0	1.0	1.0	17811	0
FDX1L	5	1.1946e-06	7.422e-06	0.000555	228	5	1.0	1.0	1.0	17735	0
NDOR1	5	1.2056e-06	7.422e-06	0.000555	229	5	1.0	1.0	1.0	17809	0
GSPT1	5	1.2097e-06	7.422e-06	0.000555	230	5	1.0	1.0	1.0	17808	0
VPS18	5	1.2384e-06	7.422e-06	0.000555	231	5	1.0	1.0	1.0	17807	0
WDR7	5	1.2572e-06	7.422e-06	0.000555	232	5	1.0	1.0	1.0	17805	0
PRPF19	5	1.2621e-06	7.422e-06	0.000555	233	5	0.99999	0.99999	1.0	17640	0
BOP1	5	1.2646e-06	7.422e-06	0.000555	234	5	1.0	1.0	1.0	17804	0
TUFM	5	1.2976e-06	7.422e-06	0.000555	235	5	1.0	1.0	1.0	17803	0
MSTO1	5	1.2997e-06	7.422e-06	0.000555	236	5	1.0	1.0	1.0	17802	0
ELP6	5	1.3105e-06	7.422e-06	0.000555	237	5	1.0	1.0	1.0	17801	0
HAUS1	5	1.3445e-06	7.422e-06	0.000555	238	5	1.0	1.0	1.0	17800	0
PDCD2	7	1.3475e-06	7.422e-06	0.000555	239	6	0.51979	0.66041	1.0	10469	1
CTCF	5	1.3545e-06	7.422e-06	0.000555	240	5	1.0	1.0	1.0	17798	0
EIF1AX	5	1.3578e-06	7.422e-06	0.000555	241	5	1.0	1.0	1.0	17797	0
RPL10A	5	1.3747e-06	7.9718e-06	0.000577	242	5	1.0	1.0	1.0	17796	0
KANSL3	5	1.4042e-06	7.9718e-06	0.000577	243	5	1.0	1.0	1.0	17795	0
RPS8	5	1.4217e-06	7.9718e-06	0.000577	244	5	0.99994	0.99994	1.0	17294	0
EIF3B	5	1.4471e-06	7.9718e-06	0.000577	245	5	1.0	1.0	1.0	17794	0
BAP1	5	1.4863e-06	7.9718e-06	0.000577	246	5	1.0	1.0	1.0	17793	0
TSSC1	5	1.5007e-06	7.9718e-06	0.000577	247	5	1.0	1.0	1.0	17792	0
FOXA1	5	1.5117e-06	7.9718e-06	0.000577	248	5	1.0	1.0	1.0	17791	0
LRR1	5	1.5448e-06	7.9718e-06	0.000577	249	5	1.0	1.0	1.0	17790	0
C18orf21	7	1.5492e-06	8.2467e-06	0.000583	250	7	0.99998	0.99998	1.0	17467	0
CDC27	5	1.5734e-06	8.5216e-06	0.000583	251	5	1.0	1.0	1.0	17789	0
SETD1A	5	1.5734e-06	8.5216e-06	0.000583	252	5	1.0	1.0	1.0	17788	0
PGGT1B	5	1.5797e-06	8.5216e-06	0.000583	253	5	1.0	1.0	1.0	17787	0
GNB2L1	5	1.581e-06	8.5216e-06	0.000583	254	5	1.0	1.0	1.0	17786	0
KIF23	5	1.5822e-06	8.5216e-06	0.000583	255	5	1.0	1.0	1.0	17785	0
MCM7	5	1.5873e-06	8.5216e-06	0.000583	256	5	1.0	1.0	1.0	17784	0
TOE1	5	1.5886e-06	8.5216e-06	0.000583	257	5	1.0	1.0	1.0	17783	0
DPH1	5	1.5949e-06	8.5216e-06	0.000583	258	5	1.0	1.0	1.0	17782	0
SF3B5	5	1.6018e-06	9.0714e-06	0.000583	259	5	1.0	1.0	1.0	17771	0
SNF8	5	1.6025e-06	9.0714e-06	0.000583	260	5	1.0	1.0	1.0	17781	0
UBA52	5	1.6166e-06	9.0714e-06	0.000583	262	5	1.0	1.0	1.0	17779	0
HNRNPK	5	1.6166e-06	9.0714e-06	0.000583	261	5	1.0	1.0	1.0	17780	0
SUPT16H	5	1.6385e-06	9.0714e-06	0.000583	263	5	1.0	1.0	1.0	17778	0
GFER	5	1.6502e-06	9.0714e-06	0.000583	264	5	1.0	1.0	1.0	17777	0
RBBP4	5	1.6581e-06	9.0714e-06	0.000583	265	5	1.0	1.0	1.0	17776	0
GRWD1	5	1.6633e-06	9.0714e-06	0.000583	266	5	1.0	1.0	1.0	17775	0
EIF6	5	1.6644e-06	9.0714e-06	0.000583	267	4	0.98813	0.98818	1.0	16047	0
XAB2	5	1.6738e-06	9.0714e-06	0.000583	268	5	1.0	1.0	1.0	17774	0
MYBBP1A	5	1.6804e-06	9.0714e-06	0.000583	269	5	1.0	1.0	1.0	17773	0
PRPF38B	5	1.6937e-06	9.0714e-06	0.000583	270	5	1.0	1.0	1.0	17772	0
CRLS1	8	1.7346e-06	9.0714e-06	0.000583	271	8	1.0	1.0	1.0	17770	0
LUC7L3	5	1.749e-06	9.0714e-06	0.000583	272	5	1.0	1.0	1.0	17769	0
RAB5C	5	1.7613e-06	9.0714e-06	0.000583	273	5	1.0	1.0	1.0	17768	0
MCM3	5	1.7675e-06	9.0714e-06	0.000583	274	3	0.43602	0.58675	1.0	9428	1
SMU1	5	1.7717e-06	9.0714e-06	0.000583	275	5	1.0	1.0	1.0	17767	0
SNRNP70	5	1.7765e-06	9.0714e-06	0.000583	276	5	1.0	1.0	1.0	17766	0
RFC2	5	1.8048e-06	9.0714e-06	0.000583	277	5	0.99996	0.99996	1.0	17372	0
PSMB4	5	1.8142e-06	9.0714e-06	0.000583	278	5	1.0	1.0	1.0	17765	0
