id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos
CNOT4	5	1.9955e-06	7.9718e-06	0.004385	31	5	1.0	1.0	1.0	17991	0
HIST1H2AJ	3	2.0771e-06	8.5216e-06	0.004385	32	3	0.99733	0.99733	1.0	17469	0
RPP21	5	2.1011e-06	8.5216e-06	0.004385	33	4	0.99688	0.99686	1.0	17428	0
CDS2	5	2.1279e-06	8.5216e-06	0.004385	34	5	1.0	1.0	1.0	17990	0
PLK1	5	2.1407e-06	8.5216e-06	0.004385	35	5	1.0	1.0	1.0	17989	0
MDM4	15	2.1756e-06	9.0714e-06	0.004538	36	13	0.99999	0.99999	1.0	17961	0
CTPS1	5	2.2774e-06	9.6212e-06	0.004683	37	5	1.0	1.0	1.0	17988	0
ATP13A1	5	2.398e-06	1.0171e-05	0.004709	38	5	1.0	1.0	1.0	17987	0
EIF5A	5	2.4443e-06	1.0446e-05	0.004709	39	4	0.99159	0.99157	1.0	17104	0
ZNF217	5	2.5691e-06	1.0721e-05	0.004709	40	5	0.99885	0.99883	1.0	17638	0
PCYT1A	5	2.6641e-06	1.0721e-05	0.004709	41	5	1.0	1.0	1.0	17986	0
CCT3	5	2.72e-06	1.127e-05	0.00472	42	5	1.0	1.0	1.0	17985	0
MFAP1	5	2.7809e-06	1.127e-05	0.00472	43	5	1.0	1.0	1.0	17984	0
NLE1	7	3.2265e-06	1.237e-05	0.005054	44	4	0.92953	0.93031	1.0	15592	1
MOCS3	5	3.2379e-06	1.292e-05	0.005054	45	5	1.0	0.99999	1.0	17982	0
MED24	5	3.2559e-06	1.292e-05	0.005054	46	5	1.0	0.99999	1.0	17981	0
FPGS	5	3.379e-06	1.347e-05	0.005054	47	5	1.0	0.99999	1.0	17980	0
C17orf89	5	3.5058e-06	1.347e-05	0.005054	48	5	1.0	0.99999	1.0	17979	0
SMARCB1	5	3.5863e-06	1.4019e-05	0.005153	49	5	0.99998	0.99998	1.0	17952	0
MCM2	5	3.8115e-06	1.4569e-05	0.005248	50	4	0.91309	0.91434	1.0	15306	0
RPL27	5	3.8453e-06	1.5119e-05	0.005339	51	4	0.24348	0.42159	1.0	7572	1
NIP7	5	4.0237e-06	1.6219e-05	0.005617	52	5	0.99988	0.99988	1.0	17871	0
TSR2	5	4.3095e-06	1.7868e-05	0.005889	53	5	1.0	0.99999	1.0	17978	0
MYB	5	4.366e-06	1.8418e-05	0.005889	54	5	1.0	0.99999	1.0	17977	0
ARID2	5	4.3902e-06	1.8418e-05	0.005889	55	5	1.0	0.99999	1.0	17976	0
HTATSF1	5	4.6396e-06	1.8967e-05	0.005889	56	5	1.0	0.99999	1.0	17975	0
ZNF131	5	4.6725e-06	1.8967e-05	0.005889	57	5	1.0	0.99999	1.0	17974	0
RPL13	5	4.7408e-06	1.8967e-05	0.005889	58	5	0.99976	0.99976	1.0	17818	0
MRPL21	8	4.8739e-06	1.9517e-05	0.005957	59	6	0.98216	0.98222	1.0	16760	0
LAS1L	5	4.9107e-06	2.0067e-05	0.006023	60	5	0.99962	0.99962	1.0	17775	0
GTPBP4	5	5.1703e-06	2.2816e-05	0.006575	61	5	0.99975	0.99975	1.0	17817	0
POP5	5	5.2018e-06	2.2816e-05	0.006575	62	5	0.99999	0.99999	1.0	17973	0
PFDN5	8	5.357e-06	2.3366e-05	0.006575	63	7	0.80944	0.82337	1.0	13727	1
PPP1R8	15	5.3965e-06	2.3366e-05	0.006575	64	12	1.0	1.0	1.0	17996	0
RBMX	6	5.5476e-06	2.3915e-05	0.006626	65	6	0.99997	0.99997	1.0	17934	0
ILF3	5	5.944e-06	2.5565e-05	0.006976	66	5	0.99985	0.99985	1.0	17855	0
FAM96B	5	7.1759e-06	2.9963e-05	0.008054	67	5	0.99999	0.99999	1.0	17972	0
ELAC2	5	7.5424e-06	3.2712e-05	0.008663	68	5	0.99999	0.99999	1.0	17969	0
PPP4C	5	8.0417e-06	3.5461e-05	0.009255	69	4	0.99036	0.99038	1.0	17053	0
PRPF8	5	8.1975e-06	3.766e-05	0.009689	70	5	0.99999	0.99999	1.0	17971	0
CSNK2B	5	8.3921e-06	3.821e-05	0.009692	71	5	0.99999	0.99999	1.0	17970	0
CCND3	15	8.9459e-06	4.1508e-05	0.01024	72	10	0.65253	0.73496	1.0	12309	2
NDUFA2	6	8.9829e-06	4.1508e-05	0.01024	73	6	0.99999	0.99999	1.0	17968	0
BCL2	5	9.5744e-06	4.2608e-05	0.010345	74	4	0.9973	0.99729	1.0	17464	0
YRDC	5	9.5785e-06	4.3158e-05	0.010345	75	5	0.99941	0.99942	1.0	17720	0
PPWD1	5	1e-05	4.3708e-05	0.010345	76	5	0.99999	0.99999	1.0	17967	0
CAPZB	5	1.0175e-05	4.4257e-05	0.010345	77	5	0.99999	0.99999	1.0	17966	0
UBE2M	5	1.0197e-05	4.4807e-05	0.010345	78	5	0.99999	0.99999	1.0	17965	0
STK11	5	1.0463e-05	4.5907e-05	0.010465	79	5	0.99999	0.99999	1.0	17964	0
PPP2CA	5	1.077e-05	4.9205e-05	0.011077	80	4	0.99739	0.99739	1.0	17478	0
AARS	5	1.0834e-05	5.0305e-05	0.011184	81	4	0.98881	0.98885	1.0	16992	0
SRSF2	5	1.0942e-05	5.1404e-05	0.01129	82	5	0.99985	0.99985	1.0	17854	0
FASTKD5	5	1.1083e-05	5.3054e-05	0.011492	83	5	0.99999	0.99999	1.0	17963	0
MVD	5	1.1264e-05	5.3604e-05	0.011492	84	5	0.99999	0.99999	1.0	17962	0
CRNKL1	5	1.1931e-05	5.8002e-05	0.012289	85	5	0.99999	0.99999	1.0	17960	0
RPL35	5	1.223e-05	5.9651e-05	0.012491	86	4	0.98934	0.98938	1.0	17015	0
SMU1	5	1.2603e-05	6.13e-05	0.012689	87	5	0.99989	0.99989	1.0	17873	0
SDHC	9	1.2989e-05	6.4599e-05	0.013072	88	7	0.94645	0.9468	1.0	15909	1
SUPT5H	5	1.3001e-05	6.4599e-05	0.013072	89	5	0.99973	0.99973	1.0	17810	0
WDR75	5	1.3759e-05	6.8448e-05	0.013546	90	5	0.99994	0.99994	1.0	17908	0
B4GALT5	5	1.3792e-05	6.8448e-05	0.013546	91	5	0.99999	0.99998	1.0	17958	0
RPL8	5	1.3964e-05	7.0097e-05	0.013601	92	5	0.99999	0.99998	1.0	17957	0
RRM1	5	1.4294e-05	7.1197e-05	0.013601	93	4	0.97406	0.97423	1.0	16544	0
CDC23	5	1.4372e-05	7.1746e-05	0.013601	94	5	0.99999	0.99998	1.0	17956	0
RPS7	3	1.4412e-05	7.1746e-05	0.013601	95	3	0.99999	0.99998	1.0	17955	0
EIF4A1	4	1.5142e-05	7.3945e-05	0.01369	96	4	0.99998	0.99998	1.0	17954	0
ZNF259	5	1.5204e-05	7.3945e-05	0.01369	97	4	0.44808	0.59809	1.0	10254	1
WDR43	5	1.5418e-05	7.4495e-05	0.01369	98	5	0.99998	0.99998	1.0	17953	0
DNAJC11	5	1.5834e-05	7.8344e-05	0.014251	99	5	0.99987	0.99987	1.0	17864	0
HOXA10	5	1.6344e-05	7.9993e-05	0.014275	100	5	0.99998	0.99998	1.0	17951	0
CPSF4	5	1.664e-05	8.0543e-05	0.014275	101	5	0.99998	0.99998	1.0	17950	0
EEF2	5	1.6873e-05	8.1642e-05	0.014275	102	5	0.99998	0.99998	1.0	17949	0
SRCAP	5	1.6912e-05	8.1642e-05	0.014275	103	5	0.99984	0.99984	1.0	17849	0
CDC27	5	1.7373e-05	8.4941e-05	0.014709	104	5	0.99998	0.99998	1.0	17948	0
RPL18	5	1.78e-05	8.824e-05	0.015134	105	5	0.99986	0.99986	1.0	17859	0
SNRPB	5	1.8256e-05	9.1538e-05	0.015552	106	5	0.99997	0.99997	1.0	17930	0
TIMM13	5	1.8698e-05	9.3188e-05	0.015684	107	5	0.99998	0.99998	1.0	17946	0
TFB1M	5	1.9853e-05	9.8686e-05	0.016401	108	5	0.99998	0.99998	1.0	17945	0
PSMB3	5	2.0006e-05	0.00010033	0.016401	109	5	0.99998	0.99998	1.0	17944	0
NOP9	5	2.0323e-05	0.00010253	0.016401	110	3	0.97063	0.97083	1.0	16451	0
ORAOV1	5	2.0423e-05	0.00010308	0.016401	111	5	0.99998	0.99998	1.0	17943	0
HIST1H2AK	5	2.0638e-05	0.00010418	0.016401	112	5	0.99983	0.99983	1.0	17844	0
UTP20	5	2.0658e-05	0.00010418	0.016401	113	5	0.99998	0.99998	1.0	17942	0
HDAC3	5	2.0813e-05	0.00010418	0.016401	114	5	0.99806	0.99804	1.0	17540	0
EXOSC8	5	2.1154e-05	0.00010473	0.016401	115	4	0.97685	0.97696	1.0	16616	0
IMP3	5	2.2442e-05	0.00010858	0.016857	116	4	0.44143	0.59228	1.0	10163	1
CRCP	14	2.317e-05	0.00011078	0.016873	117	8	0.76127	0.79181	1.0	13209	3
SLC5A3	5	2.3579e-05	0.00011188	0.016873	118	3	0.70557	0.76061	1.0	12719	1
TXNL4B	5	2.3615e-05	0.00011188	0.016873	119	4	0.99621	0.9962	1.0	17379	0
NDOR1	5	2.3637e-05	0.00011243	0.016873	120	5	0.99952	0.99952	1.0	17745	0
LIPT2	5	2.3908e-05	0.00011463	0.016944	121	5	0.99998	0.99998	1.0	17940	0
CPAMD8	5	2.399e-05	0.00011518	0.016944	122	4	0.98722	0.98725	1.0	16929	0
NAA20	5	2.4332e-05	0.00011573	0.016944	123	5	0.99998	0.99998	1.0	17939	0
TOP3A	5	2.507e-05	0.00011848	0.017207	124	5	0.99997	0.99997	1.0	17938	0
DDX56	5	2.5568e-05	0.00012123	0.017465	125	5	0.99997	0.99997	1.0	17937	0
RAN	5	2.6313e-05	0.00012398	0.01772	126	5	0.99997	0.99997	1.0	17936	0
POLR3K	5	2.7073e-05	0.00012727	0.018012	127	4	0.99695	0.99693	1.0	17436	0
MRPL34	5	2.7283e-05	0.00012837	0.018012	128	3	0.94766	0.94799	1.0	15935	0
GART	5	2.756e-05	0.00013002	0.018012	129	4	0.99584	0.99585	1.0	17356	0
NDUFS1	5	2.7602e-05	0.00013002	0.018012	130	4	0.98787	0.9879	1.0	16955	0
POLR2L	4	2.8137e-05	0.00013167	0.018101	131	4	0.99924	0.99925	1.0	17683	0
TBCB	5	3.0179e-05	0.00014102	0.019239	132	5	0.99997	0.99997	1.0	17933	0
MRPL53	5	3.0797e-05	0.00014267	0.019318	133	4	0.98863	0.98865	1.0	16987	0
ZNRD1	5	3.1034e-05	0.00014377	0.019322	134	4	0.90138	0.90287	1.0	15080	0
RPS11	5	3.1482e-05	0.00014707	0.019474	135	5	0.99997	0.99997	1.0	17932	0
UMPS	5	3.1493e-05	0.00014707	0.019474	136	5	0.99997	0.99997	1.0	17929	0
EXOSC9	5	3.2332e-05	0.00015091	0.019694	137	5	0.99997	0.99997	1.0	17931	0
SF3B5	5	3.2343e-05	0.00015091	0.019694	138	4	0.99677	0.99675	1.0	17416	0
DNMT1	5	3.2985e-05	0.00015201	0.019695	139	5	0.99962	0.99962	1.0	17774	0
BRF1	13	3.3471e-05	0.00015421	0.019697	140	11	0.96322	0.96347	1.0	16285	1
PRIM1	5	3.3493e-05	0.00015421	0.019697	141	4	0.99019	0.99022	1.0	17050	0
POLD1	5	3.4227e-05	0.00015751	0.019768	142	5	0.99994	0.99994	1.0	17914	0
UBE2I	5	3.4354e-05	0.00015806	0.019768	143	5	0.99997	0.99997	1.0	17928	0
LARS2	5	3.5172e-05	0.00015916	0.019768	144	4	0.98803	0.98806	1.0	16962	0
TMEM261	5	3.5197e-05	0.00015916	0.019768	145	4	0.95677	0.95703	1.0	16135	0
CNOT3	5	3.6105e-05	0.00016356	0.020175	146	5	0.99996	0.99997	1.0	17927	0
LSM7	5	3.6547e-05	0.00016686	0.020371	147	5	0.99974	0.99974	1.0	17815	0
DHX9	5	3.6663e-05	0.00016741	0.020371	148	5	0.99996	0.99997	1.0	17926	0
CENPC	5	3.7038e-05	0.00017016	0.020566	149	5	0.99996	0.99997	1.0	17925	0
DHDDS	5	3.7869e-05	0.00017346	0.020825	150	4	0.99533	0.99533	1.0	17320	0
NELFCD	5	3.8393e-05	0.00017675	0.021081	151	5	0.99996	0.99996	1.0	17924	0
NAT10	5	3.9671e-05	0.00018335	0.021646	152	5	0.99996	0.99996	1.0	17923	0
WDHD1	5	3.9887e-05	0.0001839	0.021646	153	5	0.99996	0.99996	1.0	17922	0
MRP63	5	4.1079e-05	0.00018995	0.022134	154	4	0.99738	0.99738	1.0	17476	0
PSMG4	6	4.1244e-05	0.0001905	0.022134	155	5	0.99752	0.99751	1.0	17487	0
PDE4DIP	22	4.2049e-05	0.00019215	0.022182	156	12	0.49219	0.63652	1.0	10809	2
WDR33	5	4.4576e-05	0.00020424	0.023428	157	5	0.99978	0.99978	1.0	17827	0
UBE2D3	5	4.5479e-05	0.00020892	0.023813	158	5	0.99789	0.99785	1.0	17522	0
EXOSC4	5	4.5945e-05	0.00021139	0.023943	159	4	0.99272	0.99275	1.0	17169	0
HIST1H2BB	3	4.6653e-05	0.00021414	0.023989	160	3	0.99995	0.99996	1.0	17921	0
RANGAP1	5	4.6741e-05	0.00021469	0.023989	161	4	0.86209	0.8651	1.0	14423	1
ARMC5	5	4.7007e-05	0.00021579	0.023989	162	5	0.99994	0.99994	1.0	17910	0
SAMD4B	5	4.7514e-05	0.00021964	0.024267	163	5	0.99995	0.99996	1.0	17920	0
NCBP2	7	4.8102e-05	0.00022349	0.024541	164	7	0.99994	0.99994	1.0	17915	0
ESPL1	5	5.0179e-05	0.00023063	0.024695	165	5	0.99995	0.99995	1.0	17919	0
SART3	5	5.0451e-05	0.00023118	0.024695	166	5	0.9999	0.9999	1.0	17883	0
RPLP0	5	5.0596e-05	0.00023173	0.024695	167	4	0.95095	0.95124	1.0	16018	0
ECSIT	12	5.0987e-05	0.00023338	0.024695	168	10	0.018819	0.059657	0.778503	1379	1
SNRNP25	5	5.1091e-05	0.00023393	0.024695	169	4	0.96561	0.96583	1.0	16334	0
RPE	9	5.158e-05	0.00023448	0.024695	170	7	0.99115	0.99114	1.0	17088	0
PRPF38A	5	5.1657e-05	0.00023448	0.024695	171	5	0.99955	0.99955	1.0	17754	0
NDUFB5	5	5.2797e-05	0.00023888	0.025012	172	5	0.99995	0.99995	1.0	17918	0
EIF3A	5	5.397e-05	0.00024383	0.025382	173	5	0.99976	0.99976	1.0	17821	0
SLMO2	5	5.5089e-05	0.00024988	0.025827	174	5	0.99994	0.99995	1.0	17917	0
RFC2	5	5.5599e-05	0.00025097	0.025827	175	4	0.91529	0.91647	1.0	15341	0
MFN2	5	5.8471e-05	0.00026197	0.026616	176	5	0.99994	0.99994	1.0	17912	0
RPS20	4	5.8511e-05	0.00026252	0.026616	177	4	0.99994	0.99994	1.0	17911	0
DTL	5	5.8697e-05	0.00026307	0.026616	178	5	0.99971	0.99971	1.0	17802	0
PDSS1	5	5.939e-05	0.00026582	0.026744	179	5	0.99984	0.99984	1.0	17848	0
RPL27A	5	6.0305e-05	0.00027077	0.02709	180	5	0.99994	0.99994	1.0	17909	0
CPSF2	5	6.1061e-05	0.00027352	0.027214	181	5	0.99992	0.99993	1.0	17897	0
DLD	5	6.1687e-05	0.00027681	0.027349	182	5	0.99994	0.99994	1.0	17907	0
RTCB	5	6.1999e-05	0.00027791	0.027349	183	4	0.99725	0.99723	1.0	17455	0
TAF1	5	6.3152e-05	0.00028066	0.02747	184	5	0.99966	0.99967	1.0	17787	0
THG1L	5	6.4502e-05	0.00028506	0.02775	185	5	0.99994	0.99994	1.0	17906	0
SPC24	5	6.6309e-05	0.00029166	0.028097	186	5	0.99993	0.99994	1.0	17905	0
SDE2	5	6.651e-05	0.00029221	0.028097	187	5	0.99993	0.99994	1.0	17904	0
ING3	7	6.6876e-05	0.00029331	0.028097	188	7	0.99993	0.99994	1.0	17903	0
COPZ1	6	6.9319e-05	0.00030595	0.029153	189	6	0.99993	0.99993	1.0	17902	0
SETD1A	5	6.9707e-05	0.0003087	0.02926	190	5	0.99993	0.99993	1.0	17901	0
RPS18	3	7.1362e-05	0.00031585	0.029524	191	3	0.99993	0.99993	1.0	17900	0
UBL5	3	7.1875e-05	0.0003164	0.029524	192	3	0.99993	0.99993	1.0	17899	0
INCENP	5	7.2218e-05	0.0003175	0.029524	193	5	0.99993	0.99993	1.0	17898	0
PDCD2	7	7.2333e-05	0.00031805	0.029524	194	5	0.38371	0.54188	1.0	9448	2
FDPS	5	7.3653e-05	0.00032519	0.030033	195	5	0.99976	0.99976	1.0	17822	0
SMG5	5	7.4894e-05	0.00033014	0.030178	196	5	0.99967	0.99968	1.0	17789	0
EAPP	5	7.5094e-05	0.00033124	0.030178	197	4	0.53021	0.67007	1.0	11289	1
LRPPRC	5	7.5249e-05	0.00033179	0.030178	198	4	0.99312	0.99313	1.0	17187	0
RHEB	5	7.6357e-05	0.00033894	0.030313	199	5	0.99992	0.99993	1.0	17896	0
GINS2	5	7.6469e-05	0.00033894	0.030313	200	5	0.99992	0.99993	1.0	17895	0
TPI1	9	7.6493e-05	0.00033949	0.030313	201	8	0.99576	0.99575	1.0	17348	0
NOP58	5	7.6778e-05	0.00034004	0.030313	202	5	0.99992	0.99992	1.0	17894	0
INO80B	5	7.7089e-05	0.00034169	0.030313	203	5	0.99992	0.99992	1.0	17893	0
ZMAT2	5	7.8197e-05	0.00034829	0.030741	204	4	0.9967	0.99668	1.0	17408	0
SRFBP1	5	7.8464e-05	0.00034994	0.030741	205	4	0.93479	0.93543	1.0	15678	0
PFN1	5	7.9389e-05	0.00035598	0.03097	206	5	0.99992	0.99992	1.0	17892	0
SPTLC2	5	7.9389e-05	0.00035598	0.03097	207	5	0.99992	0.99992	1.0	17891	0
AATF	5	8.3383e-05	0.00037193	0.032202	208	5	0.99877	0.99876	1.0	17629	0
AARS2	5	8.6211e-05	0.00038952	0.033451	209	5	0.99976	0.99976	1.0	17824	0
SLC52A2	5	8.6484e-05	0.00039007	0.033451	210	3	0.8419	0.84788	1.0	14141	1
ATP5J2	7	8.7182e-05	0.00039227	0.033463	211	7	0.99991	0.99992	1.0	17890	0
SARS	5	8.744e-05	0.00039392	0.033463	212	5	0.99983	0.99984	1.0	17846	0
SMC4	5	8.7807e-05	0.00039722	0.033584	213	5	0.99991	0.99992	1.0	17889	0
ALG1	5	8.8547e-05	0.00040051	0.033705	214	3	0.98777	0.9878	1.0	16951	0
USP7	5	9.0258e-05	0.00040656	0.034055	215	5	0.99989	0.99989	1.0	17876	0
ARPC4	9	9.1321e-05	0.00041371	0.034493	216	6	0.33178	0.49719	1.0	8730	1
ZNHIT3	6	9.2086e-05	0.00041701	0.034497	217	4	0.64347	0.73075	1.0	12263	2
ALDOA	5	9.296e-05	0.00042306	0.034497	218	5	0.99983	0.99984	1.0	17845	0
TMED10	5	9.297e-05	0.00042306	0.034497	219	5	0.99991	0.99991	1.0	17888	0
PPAT	5	9.3264e-05	0.00042361	0.034497	220	5	0.99953	0.99953	1.0	17748	0
UBE2G2	5	9.3332e-05	0.00042361	0.034497	221	5	0.99991	0.99991	1.0	17887	0
TNPO3	5	9.4157e-05	0.00042525	0.034497	222	5	0.99991	0.99991	1.0	17886	0
FBL	5	9.4857e-05	0.000428	0.034565	223	5	0.99975	0.99975	1.0	17816	0
NDUFAF1	5	9.5423e-05	0.0004346	0.034917	224	5	0.9999	0.99991	1.0	17885	0
COX6C	3	9.5774e-05	0.00043625	0.034917	225	3	0.99927	0.99927	1.0	17688	0
ZNF492	5	9.6094e-05	0.00043845	0.034938	226	4	0.90152	0.90302	1.0	15082	0
WDR18	5	9.6534e-05	0.0004412	0.034956	227	4	0.98442	0.98446	1.0	16830	0
MCAT	5	9.6844e-05	0.00044395	0.034956	228	5	0.99988	0.99988	1.0	17868	0
EXOSC3	5	9.6974e-05	0.0004445	0.034956	229	4	0.98662	0.98664	1.0	16905	0
KIF23	5	9.858e-05	0.00044945	0.035192	230	5	0.9999	0.9999	1.0	17884	0
DDX42	5	9.9198e-05	0.00045329	0.035339	231	3	0.98454	0.98459	1.0	16834	0
RPL36	5	0.00010066	0.00046154	0.035597	232	5	0.9999	0.9999	1.0	17882	0
UTP6	5	0.00010073	0.00046209	0.035597	233	5	0.9999	0.9999	1.0	17881	0
CLP1	5	0.00010091	0.00046264	0.035597	234	5	0.99933	0.99933	1.0	17702	0
TAZ	5	0.00010161	0.00046594	0.035597	235	4	0.99385	0.99385	1.0	17220	0
CTDNEP1	5	0.00010182	0.00046649	0.035597	236	4	0.1151	0.24563	0.929224	4759	1
SLC20A1	5	0.00010399	0.00047693	0.036241	237	5	0.9999	0.9999	1.0	17880	0
MARS	5	0.00010449	0.00048023	0.036324	238	5	0.9999	0.9999	1.0	17879	0
TRAPPC1	5	0.00010532	0.00048463	0.036324	239	5	0.99989	0.9999	1.0	17878	0
RAD51	5	0.00010564	0.00048628	0.036324	240	4	0.98946	0.98949	1.0	17019	0
UFD1L	5	0.00010667	0.00048903	0.036324	241	5	0.99989	0.99989	1.0	17877	0
TPT1	6	0.00010708	0.00049013	0.036324	242	6	0.99949	0.99949	1.0	17743	0
MTIF2	5	0.00010711	0.00049013	0.036324	243	5	0.99989	0.99989	1.0	17875	0
CNOT1	5	0.00010902	0.00050387	0.03719	244	4	0.93402	0.9347	1.0	15671	0
ZWINT	5	0.0001115	0.00051212	0.037379	245	4	0.98788	0.98791	1.0	16956	0
NAA15	5	0.00011157	0.00051212	0.037379	246	4	0.96833	0.96856	1.0	16399	0
MARS2	5	0.0001119	0.00051267	0.037379	247	5	0.99989	0.99989	1.0	17874	0
NDUFB9	5	0.00011301	0.00051982	0.037748	248	5	0.99978	0.99978	1.0	17828	0
SNAPC3	5	0.00011508	0.00052971	0.038312	249	4	0.94089	0.94137	1.0	15782	0
SRSF3	5	0.00011621	0.00053411	0.038475	250	5	0.99789	0.99785	1.0	17524	0
MED20	5	0.00011717	0.00053796	0.038598	251	5	0.99988	0.99989	1.0	17872	0
DDX54	5	0.00011787	0.00054071	0.038641	252	4	0.98265	0.9827	1.0	16776	0
MRPL28	5	0.00012215	0.00055775	0.039702	253	5	0.99988	0.99988	1.0	17869	0
UFC1	5	0.00012341	0.0005638	0.039855	254	5	0.99899	0.99899	1.0	17652	0
PSMA7	5	0.00012396	0.00056435	0.039855	255	3	0.98798	0.98801	1.0	16960	0
ATP5D	5	0.00012466	0.00056655	0.039855	256	5	0.99988	0.99988	1.0	17867	0
PRR13	6	0.00012689	0.00057315	0.040163	257	5	0.99905	0.99904	1.0	17658	0
GEMIN2	5	0.00012819	0.00057699	0.040276	258	5	0.99814	0.99813	1.0	17550	0
OBFC1	5	0.00013006	0.00058799	0.040885	259	5	0.99987	0.99987	1.0	17866	0
PRMT5	5	0.00013213	0.00059844	0.041385	260	5	0.99922	0.99923	1.0	17679	0
DICER1	5	0.00013266	0.00060063	0.041385	261	5	0.99987	0.99987	1.0	17865	0
ATP6V0C	5	0.00013298	0.00060283	0.041385	262	4	0.99646	0.99644	1.0	17390	0
NSF	5	0.00013423	0.00060558	0.041385	263	5	0.99987	0.99987	1.0	17863	0
RPAP1	5	0.00013471	0.00060668	0.041385	264	5	0.99903	0.99903	1.0	17655	0
TBC1D10C	5	0.00013779	0.00062153	0.042238	265	2	0.92061	0.92159	1.0	15428	0
PGK1	5	0.0001406	0.00064022	0.043182	266	4	0.98652	0.98655	1.0	16901	0
SKP1	5	0.00014064	0.00064022	0.043182	267	4	0.97964	0.97971	1.0	16692	0
WDR24	5	0.00014147	0.00064517	0.043303	268	5	0.99986	0.99986	1.0	17862	0
CYP4F2	5	0.00014179	0.00064682	0.043303	269	5	0.99986	0.99986	1.0	17861	0
SACM1L	5	0.00014244	0.00065011	0.043363	270	5	0.99986	0.99986	1.0	17860	0
LSM5	5	0.00014364	0.00065671	0.043641	271	5	0.99986	0.99986	1.0	17858	0
PAICS	4	0.00014492	0.00066441	0.04399	272	4	0.99873	0.99872	1.0	17626	0
CSNK1A1	5	0.00014625	0.00066991	0.044067	273	5	0.99944	0.99944	1.0	17732	0
CSNK2A1	5	0.00014636	0.00067046	0.044067	274	5	0.99985	0.99986	1.0	17857	0
C1orf109	5	0.00014899	0.00068255	0.044519	275	5	0.99942	0.99942	1.0	17721	0
EXOC5	5	0.00014902	0.00068255	0.044519	276	5	0.99985	0.99985	1.0	17856	0
ELP5	5	0.00014934	0.00068475	0.044519	277	5	0.99984	0.99985	1.0	17852	0
CDC123	5	0.00015194	0.0006952	0.045035	278	4	0.98768	0.98771	1.0	16949	0
