id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos
CDC73	5	5.8281e-08	1.3745e-06	0.000798	22	4	0.99421	0.99412	1.0	17111	0
ATP6V0D1	5	7.0932e-08	1.3745e-06	0.000798	23	5	1.0	1.0	1.0	17995	0
FNTB	5	7.6014e-08	1.3745e-06	0.000798	24	5	1.0	1.0	1.0	17937	0
SNRPD3	5	7.8754e-08	1.3745e-06	0.000798	25	5	1.0	1.0	1.0	17964	0
PHB2	5	8.9103e-08	1.3745e-06	0.000798	26	5	0.99982	0.99982	1.0	17684	0
NOP58	5	1.1811e-07	1.3745e-06	0.000798	27	5	1.0	1.0	1.0	17994	0
STK11	5	1.291e-07	1.3745e-06	0.000798	28	5	1.0	1.0	1.0	17993	0
RPS3	4	1.3368e-07	1.3745e-06	0.000798	29	4	1.0	1.0	1.0	17992	0
TINF2	5	1.3907e-07	1.3745e-06	0.000798	30	4	0.99798	0.99794	1.0	17360	0
ATP6V0C	5	1.4679e-07	1.3745e-06	0.000798	31	5	0.99998	0.99998	1.0	17841	0
PSMB4	5	1.5687e-07	1.9242e-06	0.000825	32	5	0.99998	0.99998	1.0	17853	0
CPSF3L	5	1.7297e-07	1.9242e-06	0.000825	33	5	1.0	1.0	1.0	17990	0
MFN2	5	2.0274e-07	1.9242e-06	0.000825	34	5	1.0	1.0	1.0	17989	0
DHX37	5	2.329e-07	1.9242e-06	0.000825	35	5	1.0	1.0	1.0	17988	0
CPSF4	5	2.3775e-07	1.9242e-06	0.000825	36	4	0.83965	0.8416	1.0	14197	0
POLR2L	4	2.4414e-07	1.9242e-06	0.000825	37	4	0.99975	0.99975	1.0	17657	0
RPS23	5	2.8654e-07	2.474e-06	0.000825	38	5	1.0	1.0	1.0	17987	0
CCNA2	5	2.9009e-07	2.474e-06	0.000825	39	5	1.0	1.0	1.0	17986	0
TAZ	5	3.0703e-07	2.474e-06	0.000825	40	5	1.0	1.0	1.0	17985	0
RPS8	5	3.1735e-07	2.474e-06	0.000825	41	5	1.0	1.0	1.0	17984	0
ABCB7	5	3.3884e-07	2.474e-06	0.000825	42	5	1.0	1.0	1.0	17983	0
MYC	5	3.655e-07	2.474e-06	0.000825	43	5	0.99986	0.99987	1.0	17705	0
NIP7	5	3.6692e-07	2.474e-06	0.000825	44	5	1.0	1.0	1.0	17982	0
SOD2	5	3.6771e-07	2.474e-06	0.000825	45	5	1.0	1.0	1.0	17981	0
EXOSC3	5	3.7205e-07	2.474e-06	0.000825	46	4	0.95636	0.95616	1.0	16182	0
SDAD1	5	3.9435e-07	2.474e-06	0.000825	47	5	1.0	1.0	1.0	17980	0
MYB	5	4.3358e-07	2.474e-06	0.000825	48	5	1.0	1.0	1.0	17979	0
UBE2I	5	4.4398e-07	2.474e-06	0.000825	49	5	1.0	1.0	1.0	17978	0
NPLOC4	5	4.4902e-07	2.474e-06	0.000825	50	5	1.0	1.0	1.0	17977	0
ATP5A1	5	4.7733e-07	2.474e-06	0.000825	51	5	1.0	1.0	1.0	17976	0
HIST1H2BH	4	4.8492e-07	2.474e-06	0.000825	52	4	0.99981	0.99982	1.0	17680	0
TMEM189	5	5.0705e-07	2.474e-06	0.000825	53	5	1.0	1.0	1.0	17975	0
GRWD1	5	5.3717e-07	3.0238e-06	0.000825	54	5	1.0	1.0	1.0	17974	0
IMP3	5	5.9835e-07	3.0238e-06	0.000825	55	5	0.99948	0.99947	1.0	17587	0
ACTB	4	6.1139e-07	3.0238e-06	0.000825	56	4	1.0	1.0	1.0	17973	0
SH3GL1	6	6.2052e-07	3.0238e-06	0.000825	57	6	1.0	1.0	1.0	17972	0
RPL18	5	6.3875e-07	3.0238e-06	0.000825	58	4	0.25992	0.40862	1.0	7247	1
ZNF131	5	6.5656e-07	3.0238e-06	0.000825	59	5	1.0	1.0	1.0	17971	0
PUF60	5	6.7167e-07	3.0238e-06	0.000825	60	5	1.0	1.0	1.0	17970	0
MARS2	5	6.8739e-07	3.0238e-06	0.000825	61	5	0.99997	0.99997	1.0	17827	0
NAT10	5	6.8823e-07	3.0238e-06	0.000825	62	4	0.99722	0.99716	1.0	17277	0
MRP63	5	6.8895e-07	3.0238e-06	0.000825	63	5	0.99991	0.99992	1.0	17742	0
PAM16	5	7.14e-07	3.0238e-06	0.000825	64	5	1.0	1.0	1.0	17969	0
MAX	11	7.1566e-07	3.0238e-06	0.000825	65	7	0.74051	0.75879	1.0	12832	1
GTF3C5	5	7.7967e-07	3.0238e-06	0.000825	66	5	1.0	1.0	1.0	17968	0
CAPZB	5	8.0873e-07	3.5736e-06	0.000961	67	5	1.0	1.0	1.0	17967	0
IRF2BP2	5	8.4322e-07	4.6731e-06	0.001238	68	5	1.0	1.0	1.0	17966	0
NAMPT	5	8.6555e-07	4.948e-06	0.001288	69	5	1.0	1.0	1.0	17965	0
PSMD11	5	9.0115e-07	5.2229e-06	0.001288	70	5	1.0	1.0	1.0	17963	0
MYBBP1A	5	9.5631e-07	5.2229e-06	0.001288	71	5	1.0	1.0	1.0	17962	0
CDC123	5	9.5925e-07	5.2229e-06	0.001288	72	4	0.93724	0.93735	1.0	15829	0
GAPDH	5	9.7328e-07	5.2229e-06	0.001288	73	5	1.0	1.0	1.0	17961	0
WDR74	5	1.0208e-06	5.7727e-06	0.001305	74	4	0.81664	0.81962	1.0	13820	1
MED27	8	1.0307e-06	5.7727e-06	0.001305	75	6	0.99635	0.99629	1.0	17221	0
YRDC	5	1.0441e-06	5.7727e-06	0.001305	76	4	0.99758	0.99753	1.0	17306	0
DDX20	5	1.0526e-06	5.7727e-06	0.001305	77	5	0.99935	0.99935	1.0	17559	0
MCM7	5	1.06e-06	5.7727e-06	0.001305	78	5	1.0	1.0	1.0	17960	0
POLR2H	9	1.0923e-06	5.7727e-06	0.001305	79	9	1.0	1.0	1.0	17959	0
ATP5B	5	1.1852e-06	6.8723e-06	0.001305	80	5	0.99997	0.99997	1.0	17819	0
EEF2	5	1.1876e-06	6.8723e-06	0.001305	81	5	1.0	1.0	1.0	17917	0
GPX4	5	1.1965e-06	6.8723e-06	0.001305	82	5	1.0	1.0	1.0	17958	0
TONSL	5	1.2136e-06	6.8723e-06	0.001305	83	4	0.91412	0.91459	1.0	15423	0
KIN	5	1.2199e-06	6.8723e-06	0.001305	84	5	1.0	1.0	1.0	17957	0
EIF1AX	5	1.3214e-06	7.422e-06	0.001305	85	5	1.0	1.0	1.0	17956	0
GTPBP4	5	1.3702e-06	7.422e-06	0.001305	86	5	1.0	1.0	1.0	17955	0
ERCC3	5	1.4192e-06	7.422e-06	0.001305	87	5	1.0	1.0	1.0	17954	0
FARSA	5	1.4298e-06	7.422e-06	0.001305	88	4	0.95276	0.95266	1.0	16111	0
TMED10	5	1.4343e-06	7.422e-06	0.001305	89	5	1.0	1.0	1.0	17953	0
TYMS	5	1.4424e-06	7.422e-06	0.001305	90	5	1.0	1.0	1.0	17952	0
RPLP0	5	1.493e-06	7.422e-06	0.001305	91	5	0.9992	0.9992	1.0	17526	0
CDC23	5	1.4947e-06	7.422e-06	0.001305	92	5	1.0	1.0	1.0	17950	0
EXOSC4	5	1.5097e-06	7.422e-06	0.001305	93	4	0.69121	0.72616	1.0	12282	1
CHMP2A	5	1.6165e-06	7.422e-06	0.001305	94	4	0.97913	0.97887	1.0	16685	0
TPT1	6	1.6251e-06	7.422e-06	0.001305	95	6	0.99979	0.99979	1.0	17672	0
UBAP2L	5	1.6818e-06	7.422e-06	0.001305	96	5	1.0	1.0	1.0	17949	0
PTPMT1	5	1.7103e-06	7.422e-06	0.001305	97	4	0.72905	0.7508	1.0	12689	1
POP5	5	1.7195e-06	7.9718e-06	0.001305	98	5	1.0	1.0	1.0	17922	0
RPL11	5	1.7834e-06	7.9718e-06	0.001305	99	5	1.0	1.0	1.0	17948	0
CDT1	5	1.8468e-06	7.9718e-06	0.001305	100	5	1.0	1.0	1.0	17947	0
RPS7	3	1.8647e-06	7.9718e-06	0.001305	101	3	1.0	1.0	1.0	17946	0
MEPCE	10	1.8689e-06	7.9718e-06	0.001305	102	7	0.91077	0.91132	1.0	15372	1
PABPC1	5	1.8755e-06	7.9718e-06	0.001305	103	5	1.0	1.0	1.0	17945	0
IREB2	5	1.8766e-06	7.9718e-06	0.001305	104	5	0.99988	0.99989	1.0	17725	0
CDK1	5	1.8813e-06	7.9718e-06	0.001305	105	5	1.0	1.0	1.0	17944	0
ARPC4	9	1.8873e-06	7.9718e-06	0.001305	106	8	0.99999	1.0	1.0	17915	0
ROMO1	5	1.9055e-06	7.9718e-06	0.001305	107	5	0.99999	0.99999	1.0	17879	0
FANCI	5	1.994e-06	7.9718e-06	0.001305	108	5	1.0	1.0	1.0	17943	0
SRSF7	5	2.0405e-06	7.9718e-06	0.001305	109	4	0.98795	0.98775	1.0	16908	0
SF3B3	5	2.1104e-06	7.9718e-06	0.001305	110	5	1.0	1.0	1.0	17942	0
SUPV3L1	5	2.1359e-06	8.5216e-06	0.001346	111	5	1.0	1.0	1.0	17941	0
TOP3A	5	2.1682e-06	8.5216e-06	0.001346	112	5	1.0	1.0	1.0	17940	0
THAP11	5	2.174e-06	8.5216e-06	0.001346	113	4	0.88177	0.88279	1.0	14876	0
CDC27	5	2.1763e-06	8.5216e-06	0.001346	114	5	1.0	1.0	1.0	17939	0
COG8	5	2.2985e-06	9.6212e-06	0.001507	115	4	0.99879	0.99878	1.0	17458	0
MAT2A	5	2.3608e-06	1.0171e-05	0.001579	116	4	0.7218	0.74589	1.0	12602	1
MYH9	5	2.4909e-06	1.0721e-05	0.001609	117	5	1.0	1.0	1.0	17938	0
MRGBP	5	2.52e-06	1.0721e-05	0.001609	118	5	1.0	1.0	1.0	17936	0
SBDS	5	2.5273e-06	1.0721e-05	0.001609	119	5	1.0	1.0	1.0	17935	0
AP2M1	5	2.5941e-06	1.0721e-05	0.001609	120	5	1.0	1.0	1.0	17934	0
ATP6V1A	5	2.6622e-06	1.127e-05	0.001611	121	5	1.0	1.0	1.0	17933	0
CDC7	5	2.7128e-06	1.127e-05	0.001611	122	4	0.99861	0.99859	1.0	17435	0
COPS5	5	2.7303e-06	1.127e-05	0.001611	123	4	0.48459	0.61888	1.0	10615	1
ESPL1	5	2.7651e-06	1.127e-05	0.001611	124	5	1.0	1.0	1.0	17932	0
NOP56	5	2.7948e-06	1.127e-05	0.001611	125	5	1.0	1.0	1.0	17931	0
FPGS	5	2.8279e-06	1.127e-05	0.001611	126	5	0.99991	0.99992	1.0	17747	0
CYB5B	5	2.9388e-06	1.182e-05	0.001676	127	5	1.0	1.0	1.0	17930	0
TXNL4B	5	3.0183e-06	1.237e-05	0.00174	128	5	1.0	1.0	1.0	17929	0
RRS1	5	3.2067e-06	1.292e-05	0.001776	129	5	1.0	1.0	1.0	17928	0
RPP38	5	3.2335e-06	1.292e-05	0.001776	130	5	1.0	1.0	1.0	17927	0
DDOST	5	3.2398e-06	1.292e-05	0.001776	131	4	0.99545	0.99537	1.0	17176	0
RPE	9	3.2895e-06	1.347e-05	0.001803	132	7	0.94952	0.94939	1.0	16053	1
POLR3A	5	3.2999e-06	1.347e-05	0.001803	133	5	0.99996	0.99997	1.0	17794	0
EIF3B	5	3.366e-06	1.347e-05	0.001803	134	5	0.99998	0.99998	1.0	17851	0
SDHC	9	3.4633e-06	1.4019e-05	0.001803	135	8	0.99997	0.99997	1.0	17821	0
EIF5A	5	3.5809e-06	1.4019e-05	0.001803	136	4	0.99861	0.99859	1.0	17443	0
RPL36	5	3.6483e-06	1.4019e-05	0.001803	137	5	0.99999	0.99999	1.0	17894	0
SNRNP25	5	3.6651e-06	1.4019e-05	0.001803	138	4	0.99794	0.9979	1.0	17356	0
RIOK2	5	3.6733e-06	1.4019e-05	0.001803	139	5	1.0	1.0	1.0	17926	0
RBBP6	7	3.707e-06	1.4019e-05	0.001803	140	7	1.0	1.0	1.0	17925	0
TIMM44	5	3.834e-06	1.4569e-05	0.001835	141	4	0.13393	0.26868	0.962585	5026	1
CLTC	5	3.8358e-06	1.4569e-05	0.001835	142	4	0.97073	0.97056	1.0	16477	0
DDX56	5	3.8737e-06	1.4569e-05	0.001835	143	5	0.99999	0.99999	1.0	17880	0
PHAX	5	3.9275e-06	1.5119e-05	0.001891	144	5	1.0	1.0	1.0	17924	0
LRR1	5	4.0413e-06	1.6219e-05	0.002014	145	4	0.99706	0.997	1.0	17270	0
HDAC3	5	4.2143e-06	1.7318e-05	0.002107	146	4	0.99452	0.99443	1.0	17128	0
CTDP1	5	4.2314e-06	1.7318e-05	0.002107	147	5	1.0	1.0	1.0	17923	0
CPSF3	5	4.3553e-06	1.7318e-05	0.002107	148	4	0.99427	0.99419	1.0	17116	0
CLP1	5	4.4618e-06	1.7868e-05	0.002113	149	4	0.99112	0.99097	1.0	17008	0
RPL18A	3	4.5172e-06	1.7868e-05	0.002113	150	3	1.0	1.0	1.0	17921	0
PCNA	5	4.5767e-06	1.8418e-05	0.002113	151	5	0.9998	0.99981	1.0	17676	0
ZNF259	5	4.5891e-06	1.8418e-05	0.002113	152	5	1.0	1.0	1.0	17920	0
DNLZ	5	4.5896e-06	1.8418e-05	0.002113	153	4	0.029601	0.087541	0.837753	1878	1
QARS	5	4.6154e-06	1.8418e-05	0.002113	154	4	0.94343	0.94345	1.0	15926	0
MED11	5	4.6414e-06	1.8418e-05	0.002113	155	5	0.99997	0.99997	1.0	17830	0
AMD1	5	4.6441e-06	1.8418e-05	0.002113	156	5	1.0	1.0	1.0	17919	0
RPL15	2	4.6926e-06	1.8418e-05	0.002113	157	2	1.0	1.0	1.0	17918	0
EIF6	5	4.8533e-06	1.9517e-05	0.002225	158	4	0.99861	0.99859	1.0	17430	0
DDX54	5	4.9897e-06	2.0617e-05	0.002335	159	5	1.0	1.0	1.0	17916	0
TRAPPC1	5	5.0692e-06	2.1167e-05	0.002368	160	5	0.99999	1.0	1.0	17914	0
PRPF38A	5	5.1001e-06	2.1167e-05	0.002368	161	5	0.99997	0.99997	1.0	17818	0
MTHFD1	5	5.1627e-06	2.1441e-05	0.002384	162	5	0.99999	1.0	1.0	17913	0
RBM25	5	5.1822e-06	2.1716e-05	0.002385	163	5	0.99999	1.0	1.0	17912	0
MNT	5	5.2675e-06	2.1716e-05	0.002385	164	5	0.99999	1.0	1.0	17911	0
ELAC2	5	5.3563e-06	2.2266e-05	0.002416	165	5	0.99999	1.0	1.0	17897	0
HNRNPL	5	5.3708e-06	2.2266e-05	0.002416	166	4	0.050777	0.12815	0.887826	2599	1
EIF3J	7	5.6196e-06	2.2816e-05	0.002446	167	6	0.91051	0.91106	1.0	15362	1
KANSL2	5	5.6756e-06	2.2816e-05	0.002446	168	5	0.99999	1.0	1.0	17910	0
SUPT16H	5	5.7531e-06	2.3366e-05	0.00249	169	5	0.99999	1.0	1.0	17909	0
MCM5	5	5.999e-06	2.4465e-05	0.002545	170	4	0.99489	0.99481	1.0	17147	0
SF3B4	5	6.0791e-06	2.4465e-05	0.002545	171	5	0.99999	1.0	1.0	17908	0
MCM2	5	6.1663e-06	2.4465e-05	0.002545	172	4	0.95698	0.95677	1.0	16193	0
TRIAP1	5	6.206e-06	2.4465e-05	0.002545	173	5	0.99999	1.0	1.0	17907	0
PRMT5	5	6.2626e-06	2.5015e-05	0.002545	174	5	0.99999	1.0	1.0	17906	0
LSM7	5	6.274e-06	2.5015e-05	0.002545	175	5	0.99999	1.0	1.0	17905	0
PAICS	4	6.3164e-06	2.5015e-05	0.002545	176	4	0.99999	1.0	1.0	17904	0
TSR2	5	6.3656e-06	2.5015e-05	0.002545	177	5	0.99999	1.0	1.0	17903	0
PPP4C	5	6.4445e-06	2.5565e-05	0.002586	178	5	0.99931	0.9993	1.0	17547	0
UBL5	3	6.4726e-06	2.6115e-05	0.002598	179	3	0.99999	1.0	1.0	17902	0
SRSF1	5	6.4817e-06	2.6115e-05	0.002598	180	5	0.99999	1.0	1.0	17901	0
FDX1L	5	6.5051e-06	2.6115e-05	0.002598	181	5	0.99999	1.0	1.0	17900	0
GARS	5	6.5533e-06	2.6664e-05	0.002638	182	4	0.91618	0.91663	1.0	15463	0
HIRA	5	6.6709e-06	2.7214e-05	0.002664	183	5	0.99999	1.0	1.0	17899	0
GART	5	6.6721e-06	2.7214e-05	0.002664	184	5	0.99985	0.99986	1.0	17703	0
DUT	7	6.879e-06	2.7764e-05	0.002674	185	4	0.90086	0.9016	1.0	15194	1
EIF2B2	5	6.9156e-06	2.7764e-05	0.002674	186	5	0.99999	1.0	1.0	17898	0
POLR1C	5	6.9406e-06	2.7764e-05	0.002674	187	4	0.69632	0.72927	1.0	12335	1
AURKB	5	7.0834e-06	2.8314e-05	0.002698	188	5	0.99999	1.0	1.0	17896	0
RAD51C	6	7.1299e-06	2.8314e-05	0.002698	189	6	0.99999	1.0	1.0	17895	0
WDR77	5	7.145e-06	2.8863e-05	0.002707	190	4	0.99883	0.99882	1.0	17464	0
AARS	5	7.181e-06	2.8863e-05	0.002707	191	5	0.99947	0.99946	1.0	17584	0
YARS2	5	7.1948e-06	2.8863e-05	0.002707	192	3	0.93179	0.93197	1.0	15737	0
NUP88	5	7.3081e-06	2.9413e-05	0.002745	193	4	0.93546	0.93559	1.0	15802	0
RAN	5	7.8044e-06	3.1612e-05	0.002935	194	4	0.99764	0.9976	1.0	17315	0
DMAP1	5	7.9514e-06	3.2162e-05	0.002955	195	5	0.99999	0.99999	1.0	17893	0
SLC25A1	5	8.0066e-06	3.2162e-05	0.002955	196	5	0.99999	0.99999	1.0	17892	0
RPA1	5	8.0579e-06	3.2712e-05	0.00299	197	3	0.42767	0.56943	1.0	9808	1
GNL3	5	8.1835e-06	3.3262e-05	0.00301	198	5	0.99999	0.99999	1.0	17891	0
LETM1	5	8.2636e-06	3.3262e-05	0.00301	199	5	0.99999	0.99999	1.0	17890	0
ASNA1	5	8.4368e-06	3.4361e-05	0.003079	200	5	0.99992	0.99993	1.0	17752	0
SCAP	5	8.4572e-06	3.4361e-05	0.003079	201	4	0.89049	0.89141	1.0	15018	0
GNB2L1	5	8.6983e-06	3.4911e-05	0.003097	202	5	0.99999	0.99999	1.0	17889	0
CERS2	5	8.7354e-06	3.4911e-05	0.003097	203	5	0.99999	0.99999	1.0	17888	0
RPS24	5	8.8405e-06	3.711e-05	0.003244	204	4	0.99748	0.99743	1.0	17295	0
MRPS35	5	8.8615e-06	3.711e-05	0.003244	205	4	0.99861	0.99859	1.0	17416	0
POLR2E	5	8.8932e-06	3.711e-05	0.003244	206	5	0.99998	0.99998	1.0	17856	0
DTL	5	9.2474e-06	3.821e-05	0.003308	207	4	0.98904	0.98889	1.0	16938	0
WDR70	5	9.291e-06	3.821e-05	0.003308	208	3	0.91177	0.91233	1.0	15387	0
WDR33	5	9.4229e-06	3.9309e-05	0.003387	209	4	0.81328	0.8166	1.0	13767	1
POLR2C	5	9.4672e-06	3.9859e-05	0.003418	210	5	0.99998	0.99999	1.0	17863	0
RBBP4	5	9.545e-06	4.0409e-05	0.003449	211	5	0.99997	0.99997	1.0	17808	0
RPL28	9	9.7589e-06	4.3158e-05	0.003666	212	7	0.97658	0.97638	1.0	16628	0
SMARCB1	5	1.0014e-05	4.4257e-05	0.003673	213	5	0.99999	0.99999	1.0	17887	0
BIRC5	5	1.0025e-05	4.4257e-05	0.003673	214	5	0.99999	0.99999	1.0	17886	0
EFTUD1	5	1.0052e-05	4.4257e-05	0.003673	215	5	0.99999	0.99999	1.0	17885	0
HSPA9	5	1.008e-05	4.4257e-05	0.003673	216	5	0.99965	0.99965	1.0	17633	0
RANGAP1	5	1.0125e-05	4.4257e-05	0.003673	217	5	0.99999	0.99999	1.0	17884	0
CDK6	5	1.0169e-05	4.4807e-05	0.003702	218	5	0.99999	0.99999	1.0	17883	0
LUC7L3	5	1.0265e-05	4.5357e-05	0.00373	219	5	0.99999	0.99999	1.0	17882	0
TOPBP1	5	1.0291e-05	4.5907e-05	0.003741	220	4	0.94425	0.94421	1.0	15941	0
PSMD3	5	1.0355e-05	4.5907e-05	0.003741	221	5	0.99999	0.99999	1.0	17881	0
ERH	5	1.0561e-05	4.7556e-05	0.003858	222	4	0.99503	0.99495	1.0	17152	0
MRPL21	8	1.0681e-05	4.8106e-05	0.003885	223	8	0.99999	0.99999	1.0	17878	0
ISCA2	6	1.0924e-05	4.9755e-05	0.004	224	4	0.98953	0.98935	1.0	16954	0
BRF1	13	1.1105e-05	5.2504e-05	0.004202	225	10	0.80212	0.80673	1.0	13608	1
RPAP1	5	1.1428e-05	5.3604e-05	0.004271	226	5	0.99999	0.99999	1.0	17877	0
CAD	5	1.1496e-05	5.4153e-05	0.004296	227	5	0.99999	0.99999	1.0	17876	0
SRSF2	5	1.1689e-05	5.5253e-05	0.004345	228	4	0.91099	0.91154	1.0	15374	0
GTF2E2	5	1.1751e-05	5.5253e-05	0.004345	229	5	0.99999	0.99999	1.0	17875	0
HIST1H2AH	4	1.1768e-05	5.5803e-05	0.004369	230	3	0.94035	0.9404	1.0	15876	0
GSPT1	5	1.2051e-05	5.8002e-05	0.004502	231	4	0.99819	0.99815	1.0	17385	0
TUBB	5	1.2096e-05	5.8002e-05	0.004502	232	4	0.98839	0.9882	1.0	16918	0
CDC20	5	1.2163e-05	5.8552e-05	0.004526	233	5	0.99998	0.99998	1.0	17848	0
HIST1H2BC	4	1.2394e-05	6.0751e-05	0.004675	234	3	0.34591	0.4913	1.0	8573	1
SRSF11	5	1.2497e-05	6.13e-05	0.004698	235	5	0.99999	0.99999	1.0	17874	0
TOP2A	5	1.2749e-05	6.4049e-05	0.004867	236	5	0.99999	0.99999	1.0	17873	0
MARCH5	5	1.2762e-05	6.4049e-05	0.004867	237	4	0.93349	0.93363	1.0	15767	0
FAU	5	1.2985e-05	6.6798e-05	0.005054	238	4	0.97551	0.97532	1.0	16593	0
RBM39	5	1.3019e-05	6.7348e-05	0.005075	239	5	0.99999	0.99999	1.0	17872	0
CMPK1	5	1.304e-05	6.7898e-05	0.005095	240	5	0.99996	0.99996	1.0	17790	0
ZRSR2	5	1.3395e-05	6.9547e-05	0.005197	241	4	0.99339	0.99328	1.0	17088	0
ARFRP1	12	1.351e-05	7.0647e-05	0.005224	242	10	0.99921	0.99921	1.0	17530	0
GEMIN4	5	1.3715e-05	7.1746e-05	0.005224	243	4	0.99358	0.99348	1.0	17095	0
ELL	5	1.3847e-05	7.1746e-05	0.005224	244	4	0.96974	0.96955	1.0	16462	0
SS18L2	4	1.3928e-05	7.2296e-05	0.005224	245	4	0.99999	0.99999	1.0	17871	0
NUP93	5	1.4022e-05	7.2296e-05	0.005224	246	5	0.99999	0.99999	1.0	17870	0
RPS21	5	1.4069e-05	7.2296e-05	0.005224	247	5	0.99997	0.99997	1.0	17822	0
GTF2B	5	1.4114e-05	7.2296e-05	0.005224	248	4	0.80804	0.81197	1.0	13692	1
EIF4G1	5	1.4153e-05	7.2846e-05	0.005224	249	5	0.99999	0.99999	1.0	17869	0
PSMG3	5	1.4173e-05	7.2846e-05	0.005224	250	4	0.99791	0.99786	1.0	17349	0
YY1	5	1.4218e-05	7.2846e-05	0.005224	251	5	0.99999	0.99999	1.0	17868	0
ANAPC10	5	1.4313e-05	7.3396e-05	0.005224	252	5	0.99999	0.99999	1.0	17867	0
RNASEH2A	5	1.4372e-05	7.3396e-05	0.005224	253	5	0.99999	0.99999	1.0	17866	0
RACGAP1	5	1.4692e-05	7.5595e-05	0.00536	254	5	0.99999	0.99999	1.0	17865	0
NOP16	5	1.4858e-05	7.6145e-05	0.005378	255	5	0.99999	0.99999	1.0	17864	0
RPA3	5	1.5046e-05	7.7794e-05	0.005473	256	4	0.99207	0.99196	1.0	17039	0
PRPF19	5	1.5525e-05	7.8344e-05	0.00549	257	5	0.99965	0.99965	1.0	17634	0
KIF23	5	1.5763e-05	8.2192e-05	0.005737	258	5	0.99998	0.99998	1.0	17859	0
CRCP	14	1.6065e-05	8.3292e-05	0.005792	259	9	0.50659	0.62881	1.0	10759	3
GINS2	5	1.7151e-05	8.714e-05	0.006013	260	5	0.99998	0.99998	1.0	17862	0
BCL2	5	1.7204e-05	8.714e-05	0.006013	261	5	0.99995	0.99996	1.0	17784	0
HIST1H2AK	5	1.7553e-05	8.769e-05	0.006028	262	5	0.99998	0.99998	1.0	17840	0
PCYT1A	5	1.758e-05	8.9339e-05	0.006118	263	5	0.99998	0.99998	1.0	17861	0
SYS1	7	1.7618e-05	9.0439e-05	0.006165	264	6	0.48641	0.6197	1.0	10633	1
EIF3A	5	1.7815e-05	9.0989e-05	0.006165	265	5	0.99998	0.99998	1.0	17860	0
AHCY	5	1.7916e-05	9.1538e-05	0.006165	266	4	0.99861	0.99859	1.0	17446	0
FARSB	5	1.792e-05	9.1538e-05	0.006165	267	5	0.99998	0.99998	1.0	17858	0
IARS	5	1.8014e-05	9.2088e-05	0.006165	268	5	0.99971	0.99971	1.0	17646	0
CTU2	5	1.8079e-05	9.2088e-05	0.006165	269	5	0.99998	0.99998	1.0	17857	0
MED4	5	1.831e-05	9.3738e-05	0.006252	270	5	0.99998	0.99998	1.0	17855	0
ANKLE2	5	1.8447e-05	9.4837e-05	0.006302	271	4	0.99886	0.99886	1.0	17472	0
RAD21	5	1.8575e-05	9.5387e-05	0.006316	272	4	0.97292	0.97271	1.0	16534	0
PPAN	5	1.9065e-05	9.7586e-05	0.006414	273	5	0.99998	0.99998	1.0	17854	0
