id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos
PSMB2	5	1.5294e-07	1.3745e-06	0.000225	81	5	1.0	1.0	1.0	17938	0
GINS4	5	1.5529e-07	1.3745e-06	0.000225	82	5	1.0	1.0	1.0	17937	0
RBM10	5	1.5667e-07	1.3745e-06	0.000225	83	5	1.0	1.0	1.0	17936	0
ESPL1	5	1.621e-07	1.3745e-06	0.000225	84	5	1.0	1.0	1.0	17935	0
PRIM1	5	1.6559e-07	1.3745e-06	0.000225	85	5	1.0	1.0	1.0	17934	0
FAM96B	5	1.6663e-07	1.3745e-06	0.000225	86	5	1.0	1.0	1.0	17933	0
ELAC2	5	1.7084e-07	1.3745e-06	0.000225	87	5	1.0	1.0	1.0	17932	0
NHP2L1	5	1.7885e-07	1.3745e-06	0.000225	88	5	1.0	1.0	1.0	17931	0
LAS1L	5	1.7907e-07	1.3745e-06	0.000225	89	5	1.0	1.0	1.0	17930	0
SF3B5	5	1.8088e-07	1.3745e-06	0.000225	90	5	1.0	1.0	1.0	17791	0
TUBD1	10	1.8173e-07	1.3745e-06	0.000225	91	9	0.99181	0.99181	1.0	16270	0
DTL	5	2.0691e-07	1.3745e-06	0.000225	92	5	1.0	1.0	1.0	17787	0
DKC1	5	2.0716e-07	1.3745e-06	0.000225	93	5	1.0	1.0	1.0	17928	0
NOP9	5	2.1091e-07	1.3745e-06	0.000225	94	5	1.0	1.0	1.0	17927	0
DHDDS	5	2.1369e-07	1.3745e-06	0.000225	95	5	1.0	1.0	1.0	17926	0
CHMP7	5	2.1394e-07	1.3745e-06	0.000225	96	5	1.0	1.0	1.0	17925	0
POLR2A	5	2.1522e-07	1.3745e-06	0.000225	97	5	1.0	1.0	1.0	17924	0
SF1	5	2.2564e-07	1.3745e-06	0.000225	98	5	1.0	1.0	1.0	17923	0
ATP6V0D1	5	2.267e-07	1.3745e-06	0.000225	99	5	1.0	1.0	1.0	17922	0
NIP7	5	2.3729e-07	1.3745e-06	0.000225	100	5	1.0	1.0	1.0	17921	0
THAP1	8	2.4253e-07	1.3745e-06	0.000225	101	8	1.0	1.0	1.0	17920	0
ZFX	7	2.4679e-07	1.3745e-06	0.000225	102	7	1.0	1.0	1.0	17919	0
YRDC	5	2.4941e-07	1.3745e-06	0.000225	103	5	1.0	1.0	1.0	17918	0
SYS1	7	2.5361e-07	1.3745e-06	0.000225	104	6	0.99453	0.99453	1.0	16411	0
DNLZ	5	2.5816e-07	1.3745e-06	0.000225	105	5	1.0	1.0	1.0	17917	0
SPC24	5	2.5935e-07	1.3745e-06	0.000225	106	5	1.0	1.0	1.0	17916	0
NELFCD	5	2.6323e-07	1.3745e-06	0.000225	107	5	1.0	1.0	1.0	17915	0
TICRR	5	2.7391e-07	1.3745e-06	0.000225	108	5	1.0	1.0	1.0	17914	0
GOSR2	5	2.8557e-07	1.3745e-06	0.000225	109	5	1.0	1.0	1.0	17913	0
FNTB	5	2.8815e-07	1.3745e-06	0.000225	110	5	1.0	1.0	1.0	17912	0
ATP6V1A	5	2.9319e-07	1.6493e-06	0.000244	111	5	1.0	1.0	1.0	17911	0
PPP4C	5	3.0197e-07	1.9242e-06	0.000244	112	5	1.0	1.0	1.0	17910	0
SF3B4	5	3.0635e-07	1.9242e-06	0.000244	113	5	1.0	1.0	1.0	17909	0
EIF3D	5	3.0839e-07	1.9242e-06	0.000244	114	5	1.0	1.0	1.0	17908	0
SNRPD1	5	3.1805e-07	1.9242e-06	0.000244	115	5	1.0	1.0	1.0	17907	0
DDX5	5	3.205e-07	1.9242e-06	0.000244	116	5	1.0	1.0	1.0	17906	0
PES1	5	3.2121e-07	1.9242e-06	0.000244	117	5	1.0	1.0	1.0	17905	0
MRPL53	5	3.2617e-07	1.9242e-06	0.000244	118	5	1.0	1.0	1.0	17904	0
WDR77	5	3.2688e-07	1.9242e-06	0.000244	119	5	1.0	1.0	1.0	17903	0
POLR2F	5	3.2903e-07	1.9242e-06	0.000244	120	5	1.0	1.0	1.0	17902	0
HCFC1	5	3.2988e-07	1.9242e-06	0.000244	121	4	0.9958	0.99576	1.0	16497	0
PFDN5	8	3.362e-07	1.9242e-06	0.000244	122	8	1.0	1.0	1.0	17901	0
CLP1	5	3.4738e-07	1.9242e-06	0.000244	123	5	1.0	1.0	1.0	17900	0
ELP3	5	3.5418e-07	1.9242e-06	0.000244	124	5	1.0	1.0	1.0	17899	0
VPS28	5	3.5877e-07	1.9242e-06	0.000244	125	5	1.0	1.0	1.0	17897	0
UBE2C	10	3.6422e-07	1.9242e-06	0.000244	126	9	0.98458	0.98458	1.0	15932	0
TINF2	5	3.681e-07	1.9242e-06	0.000244	127	5	1.0	1.0	1.0	17896	0
IGF1R	5	3.7007e-07	1.9242e-06	0.000244	128	5	1.0	1.0	1.0	17895	0
NSL1	5	3.7562e-07	1.9242e-06	0.000244	129	5	1.0	1.0	1.0	17894	0
NOC4L	5	3.7832e-07	1.9242e-06	0.000244	130	4	0.74814	0.7796	1.0	12173	1
STK40	5	3.7883e-07	1.9242e-06	0.000244	131	5	1.0	1.0	1.0	17893	0
DOHH	5	3.8571e-07	1.9242e-06	0.000244	132	5	1.0	1.0	1.0	17892	0
RRM1	5	3.8693e-07	1.9242e-06	0.000244	133	5	1.0	1.0	1.0	17891	0
TRIM37	5	3.8857e-07	1.9242e-06	0.000244	134	5	1.0	1.0	1.0	17890	0
PPP2R4	5	3.9063e-07	1.9242e-06	0.000244	135	5	1.0	1.0	1.0	17889	0
SF3B14	5	3.9393e-07	1.9242e-06	0.000244	136	5	1.0	1.0	1.0	17888	0
CHMP2A	5	3.9518e-07	1.9242e-06	0.000244	137	5	1.0	1.0	1.0	17887	0
RFC5	5	3.9726e-07	1.9242e-06	0.000244	138	5	1.0	1.0	1.0	17886	0
MRPL38	5	4.0272e-07	1.9242e-06	0.000244	139	5	1.0	1.0	1.0	17885	0
NDOR1	5	4.0909e-07	1.9242e-06	0.000244	140	5	1.0	1.0	1.0	17884	0
EEF2	5	4.1238e-07	1.9242e-06	0.000244	141	5	1.0	1.0	1.0	17721	0
GNB1L	5	4.151e-07	1.9242e-06	0.000244	142	5	1.0	1.0	1.0	17883	0
SAMD4B	5	4.2735e-07	2.474e-06	0.000267	143	5	1.0	1.0	1.0	17881	0
LSM7	5	4.2868e-07	2.474e-06	0.000267	144	5	1.0	1.0	1.0	17880	0
PSMD2	5	4.3269e-07	2.474e-06	0.000267	145	5	1.0	1.0	1.0	17879	0
GEMIN4	5	4.3628e-07	2.474e-06	0.000267	146	5	1.0	1.0	1.0	17878	0
BANF1	4	4.3944e-07	2.474e-06	0.000267	147	4	1.0	1.0	1.0	17877	0
CPSF3L	5	4.4193e-07	2.474e-06	0.000267	148	5	1.0	1.0	1.0	17876	0
ARL2	5	4.4304e-07	2.474e-06	0.000267	149	5	0.99998	0.99998	1.0	17485	0
PSMC4	5	4.4417e-07	2.474e-06	0.000267	150	5	0.99999	0.99999	1.0	17628	0
PRMT5	5	4.4672e-07	2.474e-06	0.000267	151	5	1.0	1.0	1.0	17875	0
EXOSC6	5	4.4756e-07	2.474e-06	0.000267	152	4	0.99311	0.9931	1.0	16336	0
EEFSEC	5	4.7444e-07	2.474e-06	0.000267	153	5	1.0	1.0	1.0	17874	0
CRCP	14	4.77e-07	2.474e-06	0.000267	154	12	0.99822	0.99819	1.0	16737	0
KANSL3	5	4.7975e-07	2.474e-06	0.000267	155	5	1.0	1.0	1.0	17873	0
WDR7	5	4.8121e-07	2.474e-06	0.000267	156	5	1.0	1.0	1.0	17872	0
SRSF1	5	4.8561e-07	2.474e-06	0.000267	157	5	1.0	1.0	1.0	17871	0
RRS1	5	4.9251e-07	2.474e-06	0.000267	158	5	1.0	1.0	1.0	17870	0
DPH1	5	4.9649e-07	2.474e-06	0.000267	159	5	1.0	1.0	1.0	17869	0
CCT3	5	5.0756e-07	2.474e-06	0.000267	160	5	1.0	1.0	1.0	17868	0
CDIPT	5	5.0909e-07	2.474e-06	0.000267	161	5	1.0	1.0	1.0	17867	0
PPP2CA	5	5.1215e-07	2.474e-06	0.000267	162	5	1.0	1.0	1.0	17866	0
TRMT61A	5	5.2133e-07	2.474e-06	0.000267	163	4	0.98466	0.98467	1.0	15934	0
MRPL4	5	5.235e-07	2.474e-06	0.000267	164	5	1.0	1.0	1.0	17865	0
CDC16	5	5.2611e-07	2.474e-06	0.000267	165	5	1.0	1.0	1.0	17864	0
CDT1	5	5.282e-07	2.474e-06	0.000267	166	5	1.0	1.0	1.0	17863	0
GTF3C5	5	5.3664e-07	2.474e-06	0.000267	167	5	1.0	1.0	1.0	17862	0
NCBP2	7	5.4484e-07	2.7489e-06	0.000287	168	7	0.99997	0.99997	1.0	17446	0
VPS18	5	5.5222e-07	3.0238e-06	0.000287	169	5	1.0	1.0	1.0	17861	0
SNW1	5	5.6593e-07	3.0238e-06	0.000287	170	5	1.0	1.0	1.0	17860	0
SYMPK	5	5.6704e-07	3.0238e-06	0.000287	171	5	1.0	1.0	1.0	17859	0
ELP6	5	5.7317e-07	3.0238e-06	0.000287	172	5	1.0	1.0	1.0	17858	0
FDX1L	5	5.7429e-07	3.0238e-06	0.000287	173	5	1.0	1.0	1.0	17857	0
PSMB4	5	5.9361e-07	3.0238e-06	0.000287	174	5	1.0	1.0	1.0	17856	0
MED24	5	6.0055e-07	3.0238e-06	0.000287	175	5	1.0	1.0	1.0	17855	0
PGD	5	6.0814e-07	3.0238e-06	0.000287	176	5	1.0	1.0	1.0	17854	0
DDX20	5	6.0872e-07	3.0238e-06	0.000287	177	5	1.0	1.0	1.0	17853	0
RRP12	5	6.099e-07	3.0238e-06	0.000287	178	5	1.0	1.0	1.0	17852	0
SMC1A	5	6.164e-07	3.0238e-06	0.000287	179	5	1.0	1.0	1.0	17851	0
UPF1	5	6.1758e-07	3.0238e-06	0.000287	180	5	1.0	1.0	1.0	17850	0
CTNNB1	5	6.2595e-07	3.0238e-06	0.000287	181	5	1.0	1.0	1.0	17849	0
MCM7	5	6.2993e-07	3.0238e-06	0.000287	182	5	1.0	1.0	1.0	17770	0
HDAC3	5	6.3077e-07	3.0238e-06	0.000287	183	5	1.0	1.0	1.0	17848	0
MRPS16	5	6.5843e-07	3.0238e-06	0.000287	184	5	1.0	1.0	1.0	17847	0
SEC61A1	5	6.6976e-07	3.0238e-06	0.000287	185	5	1.0	1.0	1.0	17846	0
QARS	5	6.7103e-07	3.0238e-06	0.000287	186	5	1.0	1.0	1.0	17845	0
PSMD3	5	6.8125e-07	3.0238e-06	0.000287	187	5	1.0	1.0	1.0	17844	0
RPLP0	5	6.8835e-07	3.0238e-06	0.000287	188	5	1.0	1.0	1.0	17843	0
POLR2G	5	6.9355e-07	3.0238e-06	0.000287	189	5	1.0	1.0	1.0	17842	0
POLR3H	5	6.942e-07	3.0238e-06	0.000287	190	5	1.0	1.0	1.0	17841	0
BRD4	5	6.9616e-07	3.2987e-06	0.000311	191	5	1.0	1.0	1.0	17840	0
COPS5	5	7.047e-07	3.5736e-06	0.000314	192	5	1.0	1.0	1.0	17839	0
UBE2I	5	7.1567e-07	3.5736e-06	0.000314	193	5	1.0	1.0	1.0	17838	0
USP5	5	7.2402e-07	3.5736e-06	0.000314	194	5	0.99996	0.99996	1.0	17405	0
ADSL	5	7.3288e-07	3.5736e-06	0.000314	195	5	1.0	1.0	1.0	17837	0
ILF3	5	7.4315e-07	3.5736e-06	0.000314	196	5	1.0	1.0	1.0	17836	0
EIF6	5	7.437e-07	3.5736e-06	0.000314	197	4	0.98772	0.98772	1.0	16045	0
RPL23	5	7.4869e-07	3.5736e-06	0.000314	198	5	0.99999	0.99999	1.0	17602	0
FEN1	5	7.5913e-07	3.5736e-06	0.000314	199	5	1.0	1.0	1.0	17835	0
TCF7L2	5	7.6054e-07	3.5736e-06	0.000314	200	5	1.0	1.0	1.0	17834	0
RTCB	5	7.7539e-07	3.5736e-06	0.000314	201	5	1.0	1.0	1.0	17833	0
PET112	5	7.761e-07	3.5736e-06	0.000314	202	5	1.0	1.0	1.0	17832	0
JUP	5	7.7681e-07	3.5736e-06	0.000314	203	5	1.0	1.0	1.0	17831	0
LEMD2	7	7.9444e-07	3.5736e-06	0.000314	204	7	1.0	1.0	1.0	17830	0
EXOSC4	5	8.034e-07	3.5736e-06	0.000314	205	5	0.99995	0.99996	1.0	17365	0
C10orf2	5	8.2284e-07	3.8485e-06	0.000336	206	5	1.0	1.0	1.0	17829	0
HAUS1	5	8.4895e-07	4.3982e-06	0.000383	207	5	1.0	1.0	1.0	17828	0
DYNLRB1	5	9.0638e-07	4.6731e-06	0.000403	208	5	1.0	1.0	1.0	17827	0
SNRPD2	5	9.1327e-07	4.6731e-06	0.000403	209	5	1.0	1.0	1.0	17826	0
PGK1	5	9.2881e-07	5.2229e-06	0.000437	210	5	1.0	1.0	1.0	17825	0
NDE1	5	9.4206e-07	5.2229e-06	0.000437	211	5	1.0	1.0	1.0	17824	0
RPL10A	5	9.5042e-07	5.2229e-06	0.000437	212	5	1.0	1.0	1.0	17823	0
TIMM13	5	9.6126e-07	5.2229e-06	0.000437	213	5	1.0	1.0	1.0	17717	0
GRWD1	5	9.6222e-07	5.2229e-06	0.000437	214	5	1.0	1.0	1.0	17822	0
GSPT1	5	9.7243e-07	5.2229e-06	0.000437	215	5	1.0	1.0	1.0	17821	0
ANAPC10	5	9.9746e-07	5.7727e-06	0.000466	216	5	1.0	1.0	1.0	17820	0
PRPF19	5	1.0229e-06	5.7727e-06	0.000466	217	5	0.99999	1.0	1.0	17666	0
BOP1	5	1.023e-06	5.7727e-06	0.000466	218	5	1.0	1.0	1.0	17819	0
COPB2	5	1.0239e-06	5.7727e-06	0.000466	219	5	1.0	1.0	1.0	17818	0
MSTO1	5	1.0463e-06	5.7727e-06	0.000466	220	5	1.0	1.0	1.0	17817	0
G6PD	5	1.0545e-06	5.7727e-06	0.000466	221	5	1.0	1.0	1.0	17816	0
EIF1AX	5	1.0563e-06	5.7727e-06	0.000466	222	5	1.0	1.0	1.0	17815	0
PDCD2	7	1.0585e-06	5.7727e-06	0.000466	223	6	0.45157	0.59909	1.0	9611	1
PLK1	5	1.0924e-06	6.3225e-06	0.000499	224	5	1.0	1.0	1.0	17814	0
KIAA1432	5	1.0981e-06	6.3225e-06	0.000499	225	5	1.0	1.0	1.0	17813	0
GNB2L1	5	1.1276e-06	6.3225e-06	0.000499	226	5	1.0	1.0	1.0	17812	0
MRPS18A	5	1.1333e-06	6.3225e-06	0.000499	227	5	1.0	1.0	1.0	17811	0
UBR4	5	1.1362e-06	6.3225e-06	0.000499	228	5	1.0	1.0	1.0	17810	0
DDOST	5	1.1735e-06	6.8723e-06	0.00054	229	5	0.99998	0.99998	1.0	17526	0
UXT	5	1.2005e-06	7.422e-06	0.000579	230	5	1.0	1.0	1.0	17809	0
SARS	5	1.2016e-06	7.422e-06	0.000579	231	5	1.0	1.0	1.0	17808	0
PSENEN	5	1.2291e-06	7.9718e-06	0.000601	232	5	1.0	1.0	1.0	17807	0
TRIB1	5	1.2332e-06	7.9718e-06	0.000601	233	5	1.0	1.0	1.0	17806	0
LUC7L3	5	1.254e-06	7.9718e-06	0.000601	234	5	1.0	1.0	1.0	17805	0
PDE4DIP	22	1.265e-06	7.9718e-06	0.000601	235	15	0.71329	0.75956	1.0	11874	2
EIF2S3	5	1.2762e-06	7.9718e-06	0.000601	236	5	1.0	1.0	1.0	17804	0
MCM3AP	5	1.2773e-06	7.9718e-06	0.000601	237	5	1.0	1.0	1.0	17803	0
XAB2	5	1.2783e-06	7.9718e-06	0.000601	238	5	1.0	1.0	1.0	17802	0
KIF23	5	1.2794e-06	7.9718e-06	0.000601	239	5	1.0	1.0	1.0	17801	0
GART	5	1.2868e-06	8.5216e-06	0.000609	240	5	1.0	1.0	1.0	17800	0
CDC27	5	1.2895e-06	8.5216e-06	0.000609	241	5	1.0	1.0	1.0	17799	0
SETD1A	5	1.2895e-06	8.5216e-06	0.000609	242	5	1.0	1.0	1.0	17798	0
RPS8	5	1.3045e-06	8.5216e-06	0.000609	243	5	0.99994	0.99995	1.0	17349	0
NOP56	5	1.3225e-06	8.5216e-06	0.000609	244	5	1.0	1.0	1.0	17797	0
UBA52	5	1.3274e-06	8.5216e-06	0.000609	245	5	1.0	1.0	1.0	17796	0
GNL3	5	1.3346e-06	8.5216e-06	0.000609	246	5	1.0	1.0	1.0	17795	0
CCDC115	5	1.3453e-06	8.5216e-06	0.000609	247	5	1.0	1.0	1.0	17790	0
CTDP1	5	1.3456e-06	8.5216e-06	0.000609	248	5	1.0	1.0	1.0	17794	0
HNRNPK	5	1.3724e-06	8.5216e-06	0.000609	249	5	1.0	1.0	1.0	17793	0
U2AF1	5	1.3752e-06	8.5216e-06	0.000609	250	5	0.99976	0.99978	1.0	17118	0
PRPF38B	5	1.3894e-06	8.5216e-06	0.000609	251	5	1.0	1.0	1.0	17792	0
SMU1	5	1.4238e-06	8.5216e-06	0.000609	252	5	1.0	1.0	1.0	17789	0
DCTN3	6	1.492e-06	9.0714e-06	0.000616	253	6	1.0	1.0	1.0	17786	0
CTU1	5	1.4971e-06	9.0714e-06	0.000616	254	5	1.0	1.0	1.0	17785	0
SRSF7	5	1.5153e-06	9.0714e-06	0.000616	255	5	1.0	1.0	1.0	17784	0
TOE1	5	1.5214e-06	9.0714e-06	0.000616	256	5	1.0	1.0	1.0	17783	0
EFTUD1	5	1.5411e-06	9.0714e-06	0.000616	257	5	1.0	1.0	1.0	17782	0
URM1	8	1.5469e-06	9.0714e-06	0.000616	258	6	0.72806	0.7679	1.0	11999	2
LRR1	5	1.5647e-06	9.0714e-06	0.000616	259	5	1.0	1.0	1.0	17781	0
EIF3B	5	1.5734e-06	9.0714e-06	0.000616	260	5	1.0	1.0	1.0	17780	0
EXOC5	5	1.5772e-06	9.0714e-06	0.000616	261	5	1.0	1.0	1.0	17779	0
CTCF	5	1.5873e-06	9.0714e-06	0.000616	262	5	1.0	1.0	1.0	17778	0
GPKOW	5	1.6166e-06	9.0714e-06	0.000616	263	5	1.0	1.0	1.0	17777	0
MRPS12	5	1.6204e-06	9.0714e-06	0.000616	264	5	1.0	1.0	1.0	17776	0
MRPS18B	5	1.6964e-06	9.0714e-06	0.000616	265	5	1.0	1.0	1.0	17775	0
MRPL47	6	1.7178e-06	9.6212e-06	0.000626	266	6	1.0	1.0	1.0	17774	0
PGGT1B	5	1.7504e-06	9.6212e-06	0.000626	267	5	1.0	1.0	1.0	17773	0
GRHL2	5	1.7641e-06	9.6212e-06	0.000626	268	5	1.0	1.0	1.0	17772	0
HINFP	5	1.771e-06	9.6212e-06	0.000626	269	5	1.0	1.0	1.0	17771	0
BAP1	5	1.8072e-06	9.6212e-06	0.000626	270	5	1.0	1.0	1.0	17769	0
ATG7	5	1.81e-06	9.6212e-06	0.000626	271	5	1.0	1.0	1.0	17768	0
DDX42	5	1.8114e-06	9.6212e-06	0.000626	272	5	1.0	1.0	1.0	17767	0
TUFM	5	1.8142e-06	9.6212e-06	0.000626	273	5	1.0	1.0	1.0	17766	0
SLC33A1	5	1.8145e-06	9.6212e-06	0.000626	274	5	0.99999	0.99999	1.0	17627	0
MYC	5	1.8219e-06	9.6212e-06	0.000626	275	5	1.0	1.0	1.0	17765	0
ASNA1	5	1.8354e-06	9.6212e-06	0.000626	276	5	1.0	1.0	1.0	17764	0
SCAP	5	1.8411e-06	9.6212e-06	0.000626	277	5	1.0	1.0	1.0	17763	0
DNMT1	5	1.8511e-06	1.0171e-05	0.000647	278	5	1.0	1.0	1.0	17762	0
GMPS	5	1.8668e-06	1.0171e-05	0.000647	279	5	1.0	1.0	1.0	17761	0
