id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos
GART	5	1.7362e-07	2.474e-06	0.001134	28	5	1.0	1.0	1.0	17992	0
YARS2	5	2.1011e-07	2.7489e-06	0.001134	29	4	0.8331	0.84677	1.0	14001	1
PPP1R8	15	2.13e-07	3.0238e-06	0.001134	30	13	0.99932	0.99933	1.0	17477	0
NOP9	5	2.1471e-07	3.0238e-06	0.001134	31	5	1.0	1.0	1.0	17991	0
CDC16	5	2.2666e-07	3.0238e-06	0.001134	32	5	0.99995	0.99996	1.0	17788	0
SARS2	5	2.3508e-07	3.0238e-06	0.001134	33	5	1.0	1.0	1.0	17990	0
ATP5A1	5	2.3563e-07	3.0238e-06	0.001134	34	5	1.0	1.0	1.0	17989	0
PARS2	5	2.4999e-07	3.0238e-06	0.001134	35	5	1.0	1.0	1.0	17988	0
GAPDH	5	2.5201e-07	3.0238e-06	0.001134	36	5	1.0	1.0	1.0	17987	0
POLR2L	4	2.6264e-07	3.0238e-06	0.001134	37	4	1.0	1.0	1.0	17986	0
MDH2	5	2.8207e-07	3.0238e-06	0.001134	38	5	1.0	1.0	1.0	17985	0
PWP2	5	2.8718e-07	3.0238e-06	0.001134	39	5	1.0	1.0	1.0	17984	0
PCID2	5	3.0432e-07	3.0238e-06	0.001134	40	5	1.0	1.0	1.0	17983	0
NDUFC2	5	3.0534e-07	3.0238e-06	0.001134	41	5	0.99971	0.99971	1.0	17599	0
CDC27	5	3.0703e-07	3.0238e-06	0.001134	42	5	1.0	1.0	1.0	17982	0
MARS	5	3.2939e-07	3.0238e-06	0.001134	43	5	1.0	1.0	1.0	17981	0
SNRPD3	5	3.3532e-07	3.0238e-06	0.001134	44	5	1.0	1.0	1.0	17967	0
MRPL4	5	3.8816e-07	3.0238e-06	0.001134	45	5	1.0	1.0	1.0	17980	0
HIST2H2AA3	4	3.9322e-07	3.0238e-06	0.001134	46	4	1.0	1.0	1.0	17979	0
HOXA13	5	3.9601e-07	3.0238e-06	0.001134	47	5	1.0	1.0	1.0	17978	0
LAMTOR2	7	4.0377e-07	3.0238e-06	0.001134	48	7	1.0	1.0	1.0	17977	0
TINF2	5	4.4983e-07	3.5736e-06	0.001142	49	5	0.99994	0.99995	1.0	17763	0
HIST1H2AM	5	4.5535e-07	3.5736e-06	0.001142	50	5	1.0	1.0	1.0	17947	0
EEF2	5	4.6584e-07	3.5736e-06	0.001142	51	5	1.0	1.0	1.0	17976	0
RPS6KA1	5	4.7396e-07	3.5736e-06	0.001142	52	5	1.0	1.0	1.0	17975	0
RANGAP1	5	4.9102e-07	3.5736e-06	0.001142	53	5	1.0	1.0	1.0	17974	0
GRWD1	5	5.8275e-07	3.5736e-06	0.001142	54	5	1.0	1.0	1.0	17973	0
GPN2	5	6.0117e-07	3.5736e-06	0.001142	55	5	0.99996	0.99997	1.0	17808	0
SYS1	7	6.339e-07	3.5736e-06	0.001142	56	7	0.99991	0.99992	1.0	17719	0
PSMD11	5	6.7344e-07	4.1234e-06	0.001142	57	5	1.0	1.0	1.0	17970	0
ALG2	5	6.7358e-07	4.1234e-06	0.001142	58	5	1.0	1.0	1.0	17972	0
LRR1	5	6.7869e-07	4.1234e-06	0.001142	59	5	1.0	1.0	1.0	17971	0
CHMP2A	5	7.0314e-07	4.1234e-06	0.001142	60	5	0.99976	0.99976	1.0	17621	0
PSMG3	5	7.1333e-07	4.1234e-06	0.001142	61	5	1.0	1.0	1.0	17969	0
CFL1	5	7.3356e-07	4.1234e-06	0.001142	62	5	1.0	1.0	1.0	17968	0
COX18	5	7.5202e-07	4.1234e-06	0.001142	63	4	0.98766	0.98764	1.0	16741	0
ATP6V0D1	5	7.5773e-07	4.1234e-06	0.001142	64	5	1.0	1.0	1.0	17966	0
MFN2	5	7.847e-07	4.1234e-06	0.001142	65	5	1.0	1.0	1.0	17964	0
MVD	5	8.2284e-07	5.2229e-06	0.001425	66	5	1.0	1.0	1.0	17963	0
MRPL21	8	9.2972e-07	5.7727e-06	0.001552	67	8	1.0	1.0	1.0	17962	0
FAU	5	1.0041e-06	6.3225e-06	0.001627	68	5	1.0	1.0	1.0	17927	0
WDR18	5	1.008e-06	6.3225e-06	0.001627	69	5	1.0	1.0	1.0	17961	0
HIST2H3C	2	1.0175e-06	6.3225e-06	0.001627	70	2	1.0	1.0	1.0	17960	0
PSMD2	5	1.0747e-06	6.8723e-06	0.001695	71	5	1.0	1.0	1.0	17959	0
TAF10	5	1.0831e-06	6.8723e-06	0.001695	72	5	1.0	1.0	1.0	17958	0
FNTB	5	1.1266e-06	6.8723e-06	0.001695	73	5	1.0	1.0	1.0	17957	0
POLR2F	5	1.1528e-06	7.422e-06	0.001782	74	5	1.0	1.0	1.0	17956	0
MRPL34	5	1.2178e-06	7.422e-06	0.001782	75	5	1.0	1.0	1.0	17955	0
XAB2	5	1.2582e-06	7.9718e-06	0.001841	76	5	1.0	1.0	1.0	17954	0
SF1	5	1.3073e-06	7.9718e-06	0.001841	77	5	1.0	1.0	1.0	17952	0
ICT1	5	1.3121e-06	7.9718e-06	0.001841	78	4	0.99424	0.99423	1.0	17020	0
PELO	5	1.3445e-06	8.5216e-06	0.001943	79	5	1.0	1.0	1.0	17951	0
TIMM13	5	1.3803e-06	9.0714e-06	0.002017	80	5	1.0	1.0	1.0	17950	0
KDM5C	5	1.4215e-06	9.0714e-06	0.002017	81	5	1.0	1.0	1.0	17949	0
MRPS21	5	1.5023e-06	9.6212e-06	0.002063	82	5	0.99992	0.99993	1.0	17732	0
CRLS1	8	1.522e-06	9.6212e-06	0.002063	83	8	1.0	1.0	1.0	17946	0
SRSF2	5	1.5239e-06	9.6212e-06	0.002063	84	5	1.0	1.0	1.0	17948	0
PDE4DIP	22	1.6281e-06	1.0721e-05	0.002245	85	15	0.51736	0.66316	1.0	11159	2
ABT1	5	1.7351e-06	1.0721e-05	0.002245	86	5	0.99925	0.99926	1.0	17464	0
GTPBP8	5	1.8368e-06	1.127e-05	0.002289	87	5	1.0	1.0	1.0	17945	0
AURKB	5	1.8453e-06	1.127e-05	0.002289	88	5	1.0	1.0	1.0	17944	0
NLE1	7	1.9745e-06	1.182e-05	0.002289	89	6	0.9814	0.98136	1.0	16551	0
RAN	5	2.0122e-06	1.182e-05	0.002289	90	5	1.0	1.0	1.0	17943	0
COPB1	5	2.0322e-06	1.182e-05	0.002289	91	5	1.0	1.0	1.0	17942	0
MRPS18B	5	2.0405e-06	1.182e-05	0.002289	92	5	0.99967	0.99967	1.0	17582	0
WBSCR22	5	2.0831e-06	1.182e-05	0.002289	93	4	0.6385	0.74779	1.0	12460	1
RPL8	5	2.1375e-06	1.237e-05	0.00237	94	5	1.0	1.0	1.0	17941	0
SAE1	6	2.251e-06	1.292e-05	0.002388	95	6	0.99999	1.0	1.0	17905	0
ARL2	5	2.2985e-06	1.347e-05	0.002388	96	5	0.99999	1.0	1.0	17895	0
SPTSSA	5	2.3216e-06	1.347e-05	0.002388	97	5	1.0	1.0	1.0	17940	0
EFTUD1	5	2.3665e-06	1.4019e-05	0.002388	98	5	1.0	1.0	1.0	17939	0
POLD1	5	2.3787e-06	1.4569e-05	0.002388	99	5	1.0	1.0	1.0	17938	0
RPS8	5	2.4122e-06	1.4569e-05	0.002388	100	5	0.99997	0.99998	1.0	17833	0
LSM4	6	2.4998e-06	1.4569e-05	0.002388	101	6	1.0	1.0	1.0	17937	0
FANCI	5	2.5154e-06	1.4569e-05	0.002388	102	5	1.0	1.0	1.0	17936	0
NDUFA3	4	2.5378e-06	1.4569e-05	0.002388	103	4	1.0	1.0	1.0	17935	0
UNCX	5	2.5509e-06	1.4569e-05	0.002388	104	5	0.99952	0.99953	1.0	17523	0
RPL15	2	2.5729e-06	1.4569e-05	0.002388	105	2	1.0	1.0	1.0	17934	0
LAS1L	5	2.6507e-06	1.4569e-05	0.002388	106	5	1.0	1.0	1.0	17933	0
ARPC4	9	2.6594e-06	1.4569e-05	0.002388	107	9	1.0	1.0	1.0	17932	0
PRIM1	5	2.6781e-06	1.4569e-05	0.002388	108	5	1.0	1.0	1.0	17913	0
EIF4A3	5	2.6794e-06	1.4569e-05	0.002388	109	5	1.0	1.0	1.0	17931	0
FPGS	5	2.7749e-06	1.5119e-05	0.002388	110	5	1.0	1.0	1.0	17930	0
GTF3C5	5	2.8408e-06	1.5119e-05	0.002388	111	5	1.0	1.0	1.0	17929	0
SUPT16H	5	2.8691e-06	1.5119e-05	0.002388	112	5	1.0	1.0	1.0	17928	0
PLK1	5	3.0077e-06	1.5119e-05	0.002388	113	5	1.0	1.0	1.0	17926	0
PUF60	5	3.0786e-06	1.5119e-05	0.002388	114	5	0.99998	0.99999	1.0	17859	0
TAZ	5	3.1233e-06	1.5669e-05	0.002433	115	5	1.0	1.0	1.0	17925	0
ATP5D	5	3.1516e-06	1.5669e-05	0.002433	116	5	1.0	1.0	1.0	17924	0
CHCHD1	5	3.2134e-06	1.6219e-05	0.002496	117	5	1.0	1.0	1.0	17923	0
NIP7	5	3.3455e-06	1.7318e-05	0.002574	118	5	0.99998	0.99999	1.0	17860	0
COX6B1	5	3.4279e-06	1.7318e-05	0.002574	119	5	0.99992	0.99993	1.0	17734	0
PSMG4	6	3.4652e-06	1.7318e-05	0.002574	120	6	0.99999	0.99999	1.0	17889	0
POLRMT	5	3.5129e-06	1.7318e-05	0.002574	121	5	1.0	1.0	1.0	17922	0
RPL28	9	3.7242e-06	1.7868e-05	0.002574	122	8	0.88248	0.885	1.0	14648	1
COA3	5	3.7279e-06	1.7868e-05	0.002574	123	5	0.99989	0.9999	1.0	17688	0
GSPT1	5	3.8851e-06	1.7868e-05	0.002574	124	4	0.87888	0.88182	1.0	14594	1
MCM2	5	3.8908e-06	1.7868e-05	0.002574	125	5	0.99874	0.99874	1.0	17374	0
RPS3	4	3.9639e-06	1.8418e-05	0.002632	126	4	1.0	1.0	1.0	17921	0
ANKLE2	5	4.0383e-06	1.8967e-05	0.00269	127	5	1.0	1.0	1.0	17920	0
NELFB	5	4.0707e-06	1.9517e-05	0.002746	128	5	0.99747	0.99744	1.0	17235	0
MRP63	5	4.1516e-06	2.0067e-05	0.002759	129	5	1.0	1.0	1.0	17919	0
IMP3	5	4.1746e-06	2.0067e-05	0.002759	130	4	0.35201	0.52796	1.0	9213	1
NAA50	5	4.1955e-06	2.0067e-05	0.002759	131	5	1.0	1.0	1.0	17918	0
WDR43	5	4.3902e-06	2.1716e-05	0.002941	132	5	1.0	1.0	1.0	17917	0
CCDC115	5	4.3989e-06	2.1716e-05	0.002941	133	5	0.99994	0.99995	1.0	17764	0
DNM2	5	4.5521e-06	2.2816e-05	0.003044	134	5	0.99528	0.99528	1.0	17084	0
DMAP1	5	4.6426e-06	2.2816e-05	0.003044	135	5	1.0	1.0	1.0	17916	0
TTC27	5	4.7026e-06	2.3366e-05	0.003049	136	5	1.0	1.0	1.0	17915	0
LIAS	5	4.7998e-06	2.3366e-05	0.003049	137	5	1.0	1.0	1.0	17914	0
HDAC3	5	4.8152e-06	2.3366e-05	0.003049	138	5	1.0	1.0	1.0	17912	0
RPLP0	5	4.9209e-06	2.4465e-05	0.00317	139	5	0.99982	0.99984	1.0	17654	0
SBDS	5	4.9755e-06	2.5015e-05	0.003195	140	5	1.0	1.0	1.0	17911	0
HIST1H2AH	4	4.9802e-06	2.5015e-05	0.003195	141	3	0.93714	0.93782	1.0	15563	0
EEFSEC	5	5.14e-06	2.7214e-05	0.003403	142	5	0.99999	1.0	1.0	17910	0
HIRA	5	5.2051e-06	2.7214e-05	0.003403	143	5	0.99999	1.0	1.0	17909	0
CDT1	5	5.2057e-06	2.7214e-05	0.003403	144	5	0.99995	0.99996	1.0	17774	0
SDHC	9	5.3942e-06	2.8863e-05	0.003585	145	7	0.83274	0.84651	1.0	13996	1
EIF1AX	5	5.4414e-06	2.9413e-05	0.003603	146	5	0.99999	1.0	1.0	17908	0
IARS	5	5.4481e-06	2.9413e-05	0.003603	147	5	0.99999	1.0	1.0	17907	0
PHB2	5	5.7744e-06	2.9963e-05	0.003646	148	5	0.99999	1.0	1.0	17906	0
RPL37A	4	6.2307e-06	3.1063e-05	0.003656	149	3	0.97912	0.97911	1.0	16486	0
EIF3A	5	6.3618e-06	3.1063e-05	0.003656	150	5	0.99999	1.0	1.0	17904	0
DNLZ	5	6.3948e-06	3.1063e-05	0.003656	151	5	0.99916	0.99917	1.0	17449	0
BIRC5	5	6.4003e-06	3.1063e-05	0.003656	152	5	0.99999	1.0	1.0	17902	0
HNRNPL	5	6.4113e-06	3.1063e-05	0.003656	153	5	0.99757	0.99755	1.0	17246	0
EIF4A1	4	6.6076e-06	3.3262e-05	0.00389	154	4	0.99991	0.99992	1.0	17715	0
MRPL19	5	6.7349e-06	3.3811e-05	0.003903	155	5	0.99999	1.0	1.0	17901	0
NUP93	5	6.836e-06	3.3811e-05	0.003903	156	5	0.99999	1.0	1.0	17900	0
POP5	5	6.9606e-06	3.4361e-05	0.003917	157	5	0.99944	0.99944	1.0	17497	0
CRCP	14	7.0401e-06	3.4361e-05	0.003917	158	10	0.91535	0.91636	1.0	15160	1
SNRNP70	5	7.5298e-06	3.766e-05	0.004213	159	5	0.99998	0.99999	1.0	17846	0
PPAN	5	7.5822e-06	3.766e-05	0.004213	160	5	0.99999	1.0	1.0	17899	0
CENPM	10	7.5985e-06	3.766e-05	0.004213	161	8	0.99995	0.99996	1.0	17782	0
KAT2A	5	8.0297e-06	3.9859e-05	0.004431	162	5	0.99999	1.0	1.0	17898	0
TRAPPC1	5	8.0621e-06	4.0409e-05	0.004465	163	5	0.99999	1.0	1.0	17897	0
NPLOC4	5	8.4368e-06	4.1508e-05	0.00453	164	5	0.99997	0.99998	1.0	17832	0
ARMC5	5	8.445e-06	4.1508e-05	0.00453	165	5	0.99999	1.0	1.0	17896	0
PSMC3	5	8.5514e-06	4.2608e-05	0.004622	166	5	0.99999	1.0	1.0	17894	0
MRPS34	5	9.3568e-06	4.5357e-05	0.004891	167	4	0.98766	0.98764	1.0	16767	0
DDX28	5	9.6334e-06	4.7006e-05	0.004979	168	5	0.99999	1.0	1.0	17893	0
ESPL1	5	9.6908e-06	4.7006e-05	0.004979	169	5	0.99989	0.99991	1.0	17691	0
EP400	5	9.9039e-06	4.7556e-05	0.004979	170	5	0.99999	1.0	1.0	17892	0
CDC45	5	9.9068e-06	4.7556e-05	0.004979	171	5	0.99994	0.99995	1.0	17758	0
DOHH	5	9.9298e-06	4.7556e-05	0.004979	172	4	0.83088	0.84525	1.0	13978	1
MRPL32	5	1.0147e-05	4.8106e-05	0.005008	173	5	0.99999	0.99999	1.0	17891	0
PPIL2	5	1.0232e-05	4.9205e-05	0.00509	174	5	0.99999	0.99999	1.0	17877	0
ZNF131	5	1.0281e-05	4.9755e-05	0.00509	175	5	0.99999	0.99999	1.0	17890	0
TUBB	5	1.0338e-05	4.9755e-05	0.00509	176	5	0.99859	0.99858	1.0	17348	0
PPP4C	5	1.0435e-05	5.0305e-05	0.00509	177	5	0.99999	0.99999	1.0	17888	0
ATP6AP1	5	1.0516e-05	5.0305e-05	0.00509	178	5	0.99998	0.99999	1.0	17856	0
NDUFA13	5	1.0625e-05	5.1954e-05	0.005227	179	5	0.99999	0.99999	1.0	17875	0
DDOST	5	1.0917e-05	5.3604e-05	0.005363	180	5	0.99999	0.99999	1.0	17887	0
CKAP5	5	1.0992e-05	5.4703e-05	0.005443	181	5	0.99992	0.99993	1.0	17728	0
TUT1	5	1.1154e-05	5.6902e-05	0.005503	182	4	0.27959	0.46971	1.0	8381	1
C17orf89	5	1.1166e-05	5.6902e-05	0.005503	183	5	0.99982	0.99983	1.0	17649	0
POLE	5	1.1173e-05	5.6902e-05	0.005503	184	5	0.99999	0.99999	1.0	17886	0
PDE12	5	1.1306e-05	5.6902e-05	0.005503	185	5	0.99999	0.99999	1.0	17885	0
PNKP	5	1.1343e-05	5.6902e-05	0.005503	186	5	0.99999	0.99999	1.0	17884	0
EXOSC6	5	1.1468e-05	5.7452e-05	0.005503	187	4	0.99126	0.99122	1.0	16892	0
DNMT1	5	1.1558e-05	5.7452e-05	0.005503	188	5	0.99999	0.99999	1.0	17883	0
FOXK1	5	1.1589e-05	5.8002e-05	0.005527	189	5	0.99999	0.99999	1.0	17882	0
ACAD9	5	1.1745e-05	5.8552e-05	0.00555	190	5	0.99999	0.99999	1.0	17881	0
CPSF3	5	1.1864e-05	5.9651e-05	0.005624	191	5	0.99999	0.99999	1.0	17880	0
RAD51C	6	1.2003e-05	6.13e-05	0.00575	192	5	0.99652	0.9965	1.0	17163	0
TUBGCP6	5	1.2113e-05	6.185e-05	0.005771	193	5	0.99999	0.99999	1.0	17879	0
RPL27A	5	1.2248e-05	6.295e-05	0.005805	194	5	0.99999	0.99999	1.0	17878	0
KIAA0391	11	1.2403e-05	6.295e-05	0.005805	195	7	0.98527	0.98523	1.0	16670	1
MRPL55	5	1.2484e-05	6.35e-05	0.005805	196	5	0.99999	0.99999	1.0	17876	0
PRPF38A	5	1.2609e-05	6.35e-05	0.005805	197	5	0.99999	0.99999	1.0	17874	0
PSMC4	5	1.2692e-05	6.4049e-05	0.005821	198	5	0.99976	0.99977	1.0	17622	0
PFDN6	5	1.2722e-05	6.4324e-05	0.005821	199	5	0.99999	0.99999	1.0	17873	0
MRGBP	5	1.2831e-05	6.5149e-05	0.005866	200	5	0.99999	0.99999	1.0	17868	0
MRPS23	5	1.3001e-05	6.7898e-05	0.006051	201	5	0.99992	0.99993	1.0	17727	0
MCM3AP	5	1.3108e-05	6.7898e-05	0.006051	202	5	0.99999	0.99999	1.0	17872	0
MCM7	5	1.3395e-05	6.8448e-05	0.006051	203	3	0.97399	0.97398	1.0	16345	0
NFS1	5	1.3411e-05	6.8997e-05	0.006051	204	4	0.17843	0.34361	0.975183	6344	1
PSMB2	5	1.3425e-05	6.8997e-05	0.006051	205	5	0.99962	0.99963	1.0	17562	0
AARS	5	1.3474e-05	6.9547e-05	0.006051	206	5	0.99982	0.99984	1.0	17651	0
WAPAL	5	1.3475e-05	6.9547e-05	0.006051	207	5	0.99999	0.99999	1.0	17871	0
DRAP1	5	1.3672e-05	7.0647e-05	0.006087	208	5	0.99999	0.99999	1.0	17870	0
CDK1	5	1.3771e-05	7.0647e-05	0.006087	209	5	0.99999	0.99999	1.0	17869	0
PRMT5	5	1.3995e-05	7.1197e-05	0.006106	210	5	0.99922	0.99924	1.0	17460	0
MRPS25	5	1.4354e-05	7.2296e-05	0.006159	211	5	0.99992	0.99993	1.0	17741	0
CLP1	5	1.4415e-05	7.2846e-05	0.006159	212	4	0.98941	0.98939	1.0	16831	0
PSMA7	5	1.4506e-05	7.2846e-05	0.006159	213	5	0.99992	0.99993	1.0	17725	0
BRF1	13	1.4552e-05	7.3396e-05	0.006177	214	12	0.95793	0.95807	1.0	15991	1
ALYREF	5	1.4775e-05	7.3945e-05	0.006194	215	5	0.99999	0.99999	1.0	17867	0
UBE2I	5	1.5062e-05	7.5595e-05	0.006303	216	5	0.99992	0.99993	1.0	17729	0
TFAP4	5	1.5078e-05	7.6145e-05	0.006319	217	5	0.99998	0.99999	1.0	17866	0
HYPK	5	1.5481e-05	7.6694e-05	0.006336	218	5	0.99998	0.99999	1.0	17865	0
RPS20	4	1.5553e-05	7.7244e-05	0.006343	219	4	0.99998	0.99999	1.0	17864	0
MRPL41	5	1.5598e-05	7.8344e-05	0.006343	220	5	0.99998	0.99999	1.0	17863	0
FARSA	5	1.5617e-05	7.8893e-05	0.006343	221	4	0.2415	0.42988	0.996909	7757	1
NUDCD3	5	1.5618e-05	7.8893e-05	0.006343	222	4	0.12212	0.26199	0.952461	4953	1
PGM3	5	1.5653e-05	7.8893e-05	0.006343	223	5	0.99998	0.99999	1.0	17862	0
MRPS30	5	1.5666e-05	7.8893e-05	0.006343	224	5	0.99998	0.99999	1.0	17854	0
RBM14	5	1.5861e-05	8.1093e-05	0.006491	225	5	0.99977	0.99978	1.0	17625	0
USP7	5	1.6238e-05	8.3292e-05	0.006565	226	5	0.99998	0.99999	1.0	17861	0
SEC13	5	1.6282e-05	8.3292e-05	0.006565	227	5	0.99526	0.99525	1.0	17083	0
CTDP1	5	1.6524e-05	8.3841e-05	0.006565	228	5	0.99998	0.99999	1.0	17858	0
WDR55	5	1.6555e-05	8.3841e-05	0.006565	229	3	0.8468	0.8564	1.0	14150	1
MED11	5	1.6582e-05	8.3841e-05	0.006565	230	5	0.99998	0.99999	1.0	17857	0
NDUFB4	5	1.683e-05	8.5491e-05	0.006636	231	5	0.99956	0.99956	1.0	17535	0
TUFM	5	1.684e-05	8.5491e-05	0.006636	232	5	0.99998	0.99999	1.0	17855	0
SNAPC4	5	1.7296e-05	8.824e-05	0.00682	233	5	0.99998	0.99999	1.0	17853	0
TIMM10	5	1.7439e-05	8.8789e-05	0.006833	234	5	0.9999	0.99991	1.0	17703	0
DDX41	5	1.8008e-05	9.1538e-05	0.006985	235	5	0.99998	0.99999	1.0	17852	0
IFITM3	3	1.8073e-05	9.1538e-05	0.006985	236	3	0.99998	0.99999	1.0	17851	0
KIF23	5	1.8193e-05	9.2913e-05	0.007051	237	5	0.99893	0.99892	1.0	17406	0
RPL19	3	1.821e-05	9.3188e-05	0.007051	238	3	0.99998	0.99999	1.0	17850	0
FANCD2	5	1.8429e-05	9.5937e-05	0.007229	239	5	0.99997	0.99998	1.0	17822	0
RRM1	5	1.8535e-05	9.6486e-05	0.00724	240	5	0.99998	0.99999	1.0	17849	0
ARID1A	5	1.868e-05	9.8686e-05	0.007374	241	5	0.99998	0.99999	1.0	17848	0
ACTR10	5	1.8826e-05	0.00010033	0.007467	242	5	0.99998	0.99999	1.0	17847	0
MTG2	5	1.9075e-05	0.00010088	0.007477	243	4	0.91086	0.91202	1.0	15082	0
AQR	5	2.0026e-05	0.00010638	0.007797	244	4	0.99148	0.99144	1.0	16900	0
PRPF31	5	2.0476e-05	0.00010693	0.007797	245	4	0.99447	0.99446	1.0	17031	0
CTR9	5	2.0481e-05	0.00010693	0.007797	246	5	0.99998	0.99999	1.0	17845	0
UMPS	5	2.0559e-05	0.00010693	0.007797	247	5	0.99998	0.99999	1.0	17844	0
ZBTB8OS	5	2.1075e-05	0.00010913	0.007812	248	5	0.99998	0.99999	1.0	17843	0
PDS5B	5	2.1095e-05	0.00010913	0.007812	249	5	0.99998	0.99999	1.0	17842	0
SNUPN	5	2.1287e-05	0.00010968	0.007812	250	5	0.99951	0.99951	1.0	17518	0
GNL3	5	2.1458e-05	0.00011133	0.007812	251	4	0.99463	0.99462	1.0	17043	0
PTPMT1	5	2.1663e-05	0.00011298	0.007812	252	5	0.9992	0.99921	1.0	17457	0
RPL10A	5	2.1745e-05	0.00011298	0.007812	253	4	0.97068	0.9707	1.0	16276	0
NDUFB10	5	2.1795e-05	0.00011298	0.007812	254	5	0.99998	0.99998	1.0	17841	0
SLC25A5	5	2.1888e-05	0.00011298	0.007812	255	5	0.99998	0.99998	1.0	17840	0
RFC5	5	2.2097e-05	0.00011353	0.007812	256	4	0.96011	0.96026	1.0	16028	0
CPSF3L	5	2.2412e-05	0.00011353	0.007812	257	5	0.99829	0.99828	1.0	17318	0
CTPS1	5	2.2524e-05	0.00011353	0.007812	258	5	0.99998	0.99998	1.0	17839	0
MOCS3	5	2.2666e-05	0.00011408	0.007812	259	5	0.99997	0.99998	1.0	17813	0
VCPIP1	5	2.2704e-05	0.00011408	0.007812	260	5	0.99998	0.99998	1.0	17838	0
RIMBP3B	5	2.2779e-05	0.00011408	0.007812	261	5	0.99998	0.99998	1.0	17837	0
PPP1R11	5	2.2832e-05	0.00011408	0.007812	262	5	0.99998	0.99998	1.0	17836	0
HIST2H4A	3	2.2836e-05	0.00011408	0.007812	263	3	0.97387	0.97386	1.0	16342	0
SMC5	5	2.2907e-05	0.00011463	0.00782	264	5	0.99998	0.99998	1.0	17835	0
DHPS	5	2.3115e-05	0.00011573	0.007865	265	5	0.99688	0.99689	1.0	17185	0
NCBP2	7	2.3405e-05	0.00011738	0.007924	266	7	0.99998	0.99998	1.0	17834	0
ELL	5	2.3464e-05	0.00011765	0.007924	267	4	0.89462	0.89612	1.0	14826	1
HIST1H2BC	4	2.3553e-05	0.00011793	0.007924	268	3	0.97605	0.97605	1.0	16399	0
BUD31	5	2.3637e-05	0.00011903	0.007969	269	4	0.78672	0.8179	1.0	13520	1
CAD	5	2.3769e-05	0.00012013	0.008004	270	4	0.91884	0.91977	1.0	15223	0
WDR77	5	2.4145e-05	0.00012123	0.008004	271	5	0.99989	0.99991	1.0	17692	0
PRPF19	5	2.4504e-05	0.00012178	0.008004	272	4	0.98859	0.98856	1.0	16799	0
CITED2	5	2.4516e-05	0.00012178	0.008004	273	4	0.98766	0.98764	1.0	16748	0
