id	num	lo.neg	p.neg	fdr.neg	rank.neg	goodsgrna.neg	lo.pos	p.pos	fdr.pos	rank.pos	goodsgrna.pos
Mrps21	5	5.9746e-08	8.0609e-07	0.000286	36	5	1.0	1.0	1.0	18390	0
Fam50a	5	6.058e-08	8.0609e-07	0.000286	37	5	1.0	1.0	1.0	18389	0
Kars	5	6.6987e-08	8.0609e-07	0.000286	38	5	1.0	1.0	1.0	18388	0
Mrpl24	5	6.8003e-08	8.0609e-07	0.000286	39	5	1.0	1.0	1.0	18387	0
Ddx27	5	7.6249e-08	8.0609e-07	0.000286	40	5	1.0	1.0	1.0	18386	0
Tbl3	5	8.2019e-08	8.0609e-07	0.000286	41	5	1.0	1.0	1.0	18385	0
Ppp2r1a	5	8.8763e-08	8.0609e-07	0.000286	42	5	1.0	1.0	1.0	18384	0
Polr2l	5	9.1712e-08	8.0609e-07	0.000286	43	5	1.0	1.0	1.0	18383	0
Nle1	5	9.2494e-08	8.0609e-07	0.000286	44	5	1.0	1.0	1.0	18382	0
Hmbs	5	9.6668e-08	8.0609e-07	0.000286	45	5	1.0	1.0	1.0	18358	0
D2Wsu81e	5	1.0034e-07	8.0609e-07	0.000286	46	5	1.0	0.99999	1.0	18136	0
Eif3i	5	1.0929e-07	8.0609e-07	0.000286	47	5	1.0	1.0	1.0	18381	0
Pold2	5	1.1984e-07	8.0609e-07	0.000286	48	5	1.0	1.0	1.0	18380	0
Jak1	5	1.2491e-07	8.0609e-07	0.000286	49	5	1.0	1.0	1.0	18379	0
Uba1	5	1.2767e-07	8.0609e-07	0.000286	50	5	1.0	1.0	1.0	18378	0
Coa4	5	1.2844e-07	8.0609e-07	0.000286	51	5	1.0	1.0	1.0	18377	0
Snapc4	5	1.324e-07	8.0609e-07	0.000286	52	5	1.0	1.0	1.0	18376	0
Alyref	5	1.4561e-07	1.3435e-06	0.000304	53	5	1.0	1.0	1.0	18375	0
Banf1	5	1.5427e-07	1.3435e-06	0.000304	54	5	1.0	1.0	1.0	18374	0
Tut1	5	1.5467e-07	1.3435e-06	0.000304	55	5	1.0	1.0	1.0	18373	0
Twistnb	5	1.6231e-07	1.3435e-06	0.000304	56	5	1.0	1.0	1.0	18372	0
Taf9	8	1.634e-07	1.3435e-06	0.000304	57	8	1.0	1.0	1.0	18371	0
Wbp11	5	1.694e-07	1.3435e-06	0.000304	58	5	1.0	1.0	1.0	18370	0
Cenpm	5	1.7218e-07	1.3435e-06	0.000304	59	5	1.0	1.0	1.0	18369	0
Nubp2	5	1.7696e-07	1.3435e-06	0.000304	60	5	1.0	1.0	1.0	18368	0
Ddx55	5	1.8208e-07	1.3435e-06	0.000304	61	5	1.0	1.0	1.0	18367	0
Gpx4	5	1.8365e-07	1.3435e-06	0.000304	62	5	1.0	1.0	1.0	18366	0
Dhps	5	1.9265e-07	1.3435e-06	0.000304	63	5	1.0	1.0	1.0	18364	0
Slc25a51	5	1.9764e-07	1.3435e-06	0.000304	64	5	1.0	1.0	1.0	18363	0
Vcp	5	2.0421e-07	1.3435e-06	0.000304	65	5	1.0	1.0	1.0	18362	0
Mars	5	2.0969e-07	1.3435e-06	0.000304	66	5	1.0	1.0	1.0	18361	0
Dcaf7	5	2.1298e-07	1.3435e-06	0.000304	67	5	1.0	1.0	1.0	18360	0
Armc7	5	2.1658e-07	1.3435e-06	0.000304	68	5	1.0	1.0	1.0	18359	0
Farsa	5	2.2738e-07	1.3435e-06	0.000304	69	5	1.0	1.0	1.0	18357	0
Rps5	5	2.3721e-07	1.3435e-06	0.000304	70	5	1.0	1.0	1.0	18356	0
Med14	5	2.4623e-07	1.3435e-06	0.000304	71	5	1.0	1.0	1.0	18355	0
Nr0b1	5	2.5612e-07	1.3435e-06	0.000304	72	5	1.0	1.0	1.0	18354	0
Prpf8	5	2.579e-07	1.3435e-06	0.000304	73	5	1.0	1.0	1.0	18353	0
Fdps	4	2.7354e-07	1.3435e-06	0.000304	74	4	1.0	1.0	1.0	18352	0
Timm50	5	2.759e-07	1.3435e-06	0.000304	75	5	1.0	1.0	1.0	18351	0
Ndufc2	5	2.7622e-07	1.3435e-06	0.000304	76	5	1.0	1.0	1.0	18350	0
Alg2	5	2.907e-07	1.3435e-06	0.000304	77	4	0.99107	0.99102	1.0	16778	0
Cdc37	5	3.0056e-07	1.3435e-06	0.000304	78	5	1.0	1.0	1.0	18349	0
Ndufa11	5	3.0495e-07	1.3435e-06	0.000304	79	5	1.0	1.0	1.0	18348	0
Rps20	4	3.1908e-07	1.8809e-06	0.000304	80	4	1.0	1.0	1.0	18347	0
Polr3a	5	3.3202e-07	1.8809e-06	0.000304	81	5	1.0	1.0	1.0	18346	0
Zbtb11	5	3.3235e-07	1.8809e-06	0.000304	82	5	1.0	1.0	1.0	18334	0
Mcm3	5	3.4084e-07	1.8809e-06	0.000304	83	5	1.0	1.0	1.0	18345	0
Chaf1b	5	3.4232e-07	1.8809e-06	0.000304	84	5	1.0	1.0	1.0	18344	0
Atp6v1b2	5	3.5288e-07	1.8809e-06	0.000304	85	5	1.0	1.0	1.0	18343	0
Pde12	5	3.5595e-07	1.8809e-06	0.000304	86	5	1.0	1.0	1.0	18342	0
Gfm2	5	3.5633e-07	1.8809e-06	0.000304	87	5	1.0	1.0	1.0	18341	0
Lsm2	12	3.5825e-07	1.8809e-06	0.000304	88	11	1.0	1.0	1.0	18365	0
Dctn3	5	3.7921e-07	1.8809e-06	0.000304	89	5	1.0	1.0	1.0	18340	0
Trmt6	5	3.8572e-07	1.8809e-06	0.000304	90	5	1.0	1.0	1.0	18339	0
Sf3b3	5	3.8736e-07	1.8809e-06	0.000304	91	5	1.0	1.0	1.0	18338	0
Stat3	5	3.9051e-07	1.8809e-06	0.000304	92	5	1.0	1.0	1.0	18245	0
Rpn1	5	3.9108e-07	1.8809e-06	0.000304	93	5	1.0	1.0	1.0	18337	0
Sars2	5	3.9316e-07	1.8809e-06	0.000304	94	5	1.0	1.0	1.0	18336	0
Polr2g	5	4.276e-07	1.8809e-06	0.000304	95	5	1.0	1.0	1.0	18335	0
Noc2l	5	4.5264e-07	1.8809e-06	0.000304	96	5	1.0	1.0	1.0	18333	0
Atp6v0c	5	4.5709e-07	1.8809e-06	0.000304	97	5	1.0	1.0	1.0	18332	0
Cpox	5	4.6298e-07	1.8809e-06	0.000304	98	5	1.0	1.0	1.0	18331	0
Mrp63	5	4.6823e-07	1.8809e-06	0.000304	99	5	1.0	1.0	1.0	18330	0
Ankrd11	5	4.7545e-07	1.8809e-06	0.000304	100	5	1.0	1.0	1.0	18329	0
Arfrp1	5	4.7788e-07	1.8809e-06	0.000304	101	5	1.0	1.0	1.0	18328	0
Psmd6	5	4.808e-07	1.8809e-06	0.000304	102	5	1.0	1.0	1.0	18327	0
Kif18b	5	4.9565e-07	1.8809e-06	0.000304	103	5	1.0	1.0	1.0	18326	0
Rad51	5	5.0397e-07	1.8809e-06	0.000304	104	5	1.0	1.0	1.0	18325	0
Tubb5	5	5.0524e-07	1.8809e-06	0.000304	105	5	1.0	1.0	1.0	18324	0
Cd3eap	5	5.0728e-07	1.8809e-06	0.000304	106	5	1.0	1.0	1.0	18323	0
Ndufs7	5	5.1912e-07	1.8809e-06	0.000304	107	5	1.0	1.0	1.0	18322	0
Nubp1	5	5.2539e-07	1.8809e-06	0.000304	108	5	1.0	1.0	1.0	18321	0
Srbd1	5	5.2592e-07	1.8809e-06	0.000304	109	5	1.0	1.0	1.0	18320	0
Rpl7l1	5	5.3811e-07	1.8809e-06	0.000304	110	5	1.0	1.0	1.0	18319	0
Ndufs1	5	5.3971e-07	1.8809e-06	0.000304	111	5	1.0	1.0	1.0	18318	0
Phb2	5	5.5964e-07	1.8809e-06	0.000304	112	5	1.0	1.0	1.0	18180	0
Polrmt	5	5.6762e-07	1.8809e-06	0.000304	113	5	1.0	1.0	1.0	18317	0
Mcat	5	5.9125e-07	1.8809e-06	0.000304	114	5	1.0	1.0	1.0	18200	0
Sars	5	5.9842e-07	2.1496e-06	0.000344	115	5	1.0	1.0	1.0	18316	0
Gins2	5	6.0957e-07	2.4183e-06	0.000359	116	5	1.0	1.0	1.0	18315	0
Arl2	5	6.1113e-07	2.4183e-06	0.000359	117	5	0.99966	0.99966	1.0	17555	0
Brap	5	6.1193e-07	2.4183e-06	0.000359	118	5	1.0	1.0	1.0	18314	0
Oxa1l	5	6.269e-07	2.4183e-06	0.000359	119	5	1.0	1.0	1.0	18313	0
Ppan	5	6.4525e-07	2.4183e-06	0.000359	120	5	1.0	1.0	1.0	18312	0
Pop4	5	6.4772e-07	2.4183e-06	0.000359	121	5	1.0	1.0	1.0	18311	0
Sf3b2	5	7.4615e-07	2.4183e-06	0.000359	122	5	0.99999	0.99999	1.0	18108	0
Sf3b4	5	7.4909e-07	2.4183e-06	0.000359	123	5	1.0	1.0	1.0	18310	0
Psmg4	5	7.8749e-07	2.4183e-06	0.000359	124	5	1.0	1.0	1.0	18309	0
Bap1	5	8.3123e-07	4.0305e-06	0.000585	125	5	1.0	1.0	1.0	18307	0
Ppp2ca	5	8.4411e-07	4.0305e-06	0.000585	126	5	0.99999	0.99999	1.0	18060	0
Hist1h4d	2	8.4616e-07	4.0305e-06	0.000585	127	2	1.0	1.0	1.0	18306	0
Atp5a1	5	8.622e-07	4.5679e-06	0.000613	128	4	0.99771	0.99769	1.0	17166	0
Dohh	5	8.6817e-07	4.5679e-06	0.000613	129	4	0.87125	0.87188	1.0	14447	0
Rad51d	5	8.8722e-07	4.5679e-06	0.000613	130	5	1.0	1.0	1.0	18305	0
Taf1c	5	8.9443e-07	4.5679e-06	0.000613	131	5	1.0	1.0	1.0	18304	0
Snrpb	5	9.0168e-07	4.5679e-06	0.000613	132	5	1.0	1.0	1.0	18303	0
Sf3b5	5	9.0411e-07	4.5679e-06	0.000613	134	5	1.0	1.0	1.0	18301	0
Atp6v0b	5	9.0411e-07	4.5679e-06	0.000613	133	5	1.0	1.0	1.0	18302	0
Bcs1l	5	9.1306e-07	4.5679e-06	0.000613	135	5	1.0	1.0	1.0	18300	0
Aldoa	5	9.2372e-07	4.5679e-06	0.000613	136	5	1.0	1.0	1.0	18299	0
Timm10	5	9.3117e-07	4.8366e-06	0.000613	137	5	1.0	1.0	1.0	18298	0
Rpusd4	5	9.4116e-07	5.1053e-06	0.000613	138	5	1.0	1.0	1.0	18297	0
Nsf	5	9.4703e-07	5.1053e-06	0.000613	139	5	1.0	1.0	1.0	18296	0
Qrsl1	5	9.5886e-07	5.1053e-06	0.000613	140	5	1.0	1.0	1.0	18295	0
Bptf	5	9.691e-07	5.1053e-06	0.000613	141	5	1.0	1.0	1.0	18294	0
Eif4a1	5	9.6954e-07	5.1053e-06	0.000613	142	5	1.0	1.0	1.0	18145	0
Rnaseh2a	5	1.003e-06	5.1053e-06	0.000613	143	5	1.0	1.0	1.0	18293	0
Eif3d	5	1.0136e-06	5.1053e-06	0.000613	144	5	1.0	1.0	1.0	18292	0
Rpl4	5	1.0207e-06	5.1053e-06	0.000613	145	5	1.0	1.0	1.0	18291	0
Alg1	5	1.0277e-06	5.1053e-06	0.000613	146	5	0.99973	0.99973	1.0	17584	0
Rpa1	5	1.0378e-06	5.1053e-06	0.000613	147	5	1.0	1.0	1.0	18290	0
Selrc1	5	1.0542e-06	5.1053e-06	0.000613	148	5	1.0	1.0	1.0	18289	0
Dscc1	5	1.0829e-06	5.6427e-06	0.000613	149	5	1.0	1.0	1.0	18288	0
Pgs1	5	1.0857e-06	5.6427e-06	0.000613	150	5	1.0	1.0	1.0	18287	0
Cebpz	5	1.0923e-06	5.6427e-06	0.000613	151	5	1.0	1.0	1.0	18286	0
Atxn2l	5	1.096e-06	5.6427e-06	0.000613	152	5	1.0	1.0	1.0	18285	0
Ddx47	5	1.116e-06	5.6427e-06	0.000613	153	5	1.0	1.0	1.0	18284	0
Mrpl12	5	1.1563e-06	6.1801e-06	0.000613	154	5	1.0	1.0	1.0	18227	0
Ppp1r12a	5	1.1628e-06	6.1801e-06	0.000613	155	5	1.0	1.0	1.0	18283	0
Tsen15	5	1.1638e-06	6.1801e-06	0.000613	156	5	1.0	1.0	1.0	18282	0
Nop2	5	1.1748e-06	6.1801e-06	0.000613	157	5	1.0	1.0	1.0	18281	0
Mybbp1a	5	1.1796e-06	6.1801e-06	0.000613	158	5	0.99999	0.99999	1.0	18059	0
Rprd1b	5	1.1848e-06	6.1801e-06	0.000613	159	5	1.0	1.0	1.0	18280	0
Hscb	5	1.1999e-06	6.1801e-06	0.000613	160	5	1.0	1.0	1.0	18279	0
Psma7	5	1.2081e-06	6.1801e-06	0.000613	161	5	1.0	1.0	1.0	18278	0
Ect2	5	1.2256e-06	6.1801e-06	0.000613	162	5	1.0	1.0	1.0	18277	0
Slc25a5	5	1.2432e-06	6.1801e-06	0.000613	163	5	1.0	1.0	1.0	18276	0
Txnrd1	5	1.2495e-06	6.1801e-06	0.000613	164	5	1.0	1.0	1.0	18275	0
Nop56	5	1.2548e-06	6.1801e-06	0.000613	165	5	1.0	1.0	1.0	18274	0
Toe1	5	1.2643e-06	6.1801e-06	0.000613	166	5	1.0	1.0	1.0	18273	0
Chmp6	5	1.2845e-06	6.1801e-06	0.000613	167	5	1.0	1.0	1.0	18272	0
Psmd3	5	1.2931e-06	6.1801e-06	0.000613	168	5	1.0	1.0	1.0	18271	0
Srp72	5	1.3007e-06	6.4488e-06	0.000613	169	5	1.0	1.0	1.0	18270	0
Rnaseh2c	5	1.3029e-06	6.7175e-06	0.000613	170	5	1.0	1.0	1.0	18269	0
Psma4	5	1.3242e-06	6.7175e-06	0.000613	171	5	1.0	1.0	1.0	18268	0
Sod1	5	1.328e-06	6.7175e-06	0.000613	172	5	1.0	1.0	1.0	18267	0
Ddx11	5	1.3402e-06	6.7175e-06	0.000613	173	5	1.0	1.0	1.0	18266	0
Ddx56	5	1.3447e-06	6.7175e-06	0.000613	174	5	1.0	1.0	1.0	18265	0
Rps11	4	1.3515e-06	6.7175e-06	0.000613	175	4	1.0	1.0	1.0	18264	0
Tars2	5	1.3637e-06	6.7175e-06	0.000613	176	5	1.0	1.0	1.0	18263	0
Tsr2	5	1.3806e-06	6.7175e-06	0.000613	177	5	1.0	1.0	1.0	18262	0
Sf1	5	1.3863e-06	6.7175e-06	0.000613	178	5	1.0	1.0	1.0	18261	0
Fen1	5	1.4001e-06	6.7175e-06	0.000613	179	5	1.0	1.0	1.0	18260	0
Pelp1	5	1.4244e-06	6.7175e-06	0.000613	180	5	1.0	1.0	1.0	18259	0
Igbp1	5	1.4378e-06	6.7175e-06	0.000613	181	5	1.0	1.0	1.0	18258	0
Eif3b	5	1.4633e-06	6.7175e-06	0.000613	182	5	1.0	1.0	1.0	18257	0
1810026J23Rik	5	1.4714e-06	6.7175e-06	0.000613	183	5	0.9999	0.9999	1.0	17751	0
Glrx5	5	1.4853e-06	6.7175e-06	0.000613	184	5	0.99998	0.99998	1.0	17967	0
Vps72	5	1.5163e-06	6.7175e-06	0.000613	185	5	1.0	1.0	1.0	18206	0
Polr2a	5	1.5312e-06	6.7175e-06	0.000613	186	5	1.0	1.0	1.0	18256	0
Mrpl20	5	1.5423e-06	6.7175e-06	0.000613	187	5	1.0	1.0	1.0	18255	0
Hspa9	5	1.5454e-06	6.7175e-06	0.000613	188	5	1.0	1.0	1.0	18254	0
Cdc16	5	1.5523e-06	6.7175e-06	0.000613	189	5	1.0	1.0	1.0	18253	0
Sgol1	5	1.5661e-06	6.7175e-06	0.000613	190	5	1.0	1.0	1.0	18252	0
Abt1	5	1.5711e-06	6.7175e-06	0.000613	191	5	1.0	1.0	1.0	18251	0
Ciao1	5	1.608e-06	6.7175e-06	0.000613	192	5	1.0	1.0	1.0	18250	0
Skiv2l2	5	1.6235e-06	6.7175e-06	0.000613	193	5	1.0	1.0	1.0	18249	0
L3mbtl2	5	1.6378e-06	6.7175e-06	0.000613	194	5	1.0	1.0	1.0	18248	0
Rplp2	5	1.643e-06	6.7175e-06	0.000613	195	5	1.0	1.0	1.0	18247	0
Wdr82	5	1.6522e-06	6.7175e-06	0.000613	196	5	1.0	1.0	1.0	18246	0
Sco2	5	1.6692e-06	6.7175e-06	0.000613	197	5	1.0	1.0	1.0	18163	0
Mecr	5	1.6839e-06	6.7175e-06	0.000613	198	5	1.0	1.0	1.0	18244	0
Las1l	5	1.6892e-06	6.7175e-06	0.000613	199	5	1.0	1.0	1.0	18243	0
Sae1	5	1.7134e-06	7.2549e-06	0.000613	200	5	1.0	1.0	1.0	18242	0
Cdipt	5	1.7243e-06	7.2549e-06	0.000613	201	5	1.0	1.0	1.0	18241	0
D8Ertd738e	5	1.7256e-06	7.2549e-06	0.000613	202	5	1.0	1.0	1.0	18240	0
Nars2	5	1.7324e-06	7.2549e-06	0.000613	203	5	1.0	1.0	1.0	18239	0
Cdt1	5	1.7405e-06	7.2549e-06	0.000613	204	5	0.99985	0.99985	1.0	17686	0
Cpsf3	5	1.7461e-06	7.2549e-06	0.000613	205	5	1.0	1.0	1.0	18238	0
Ndufa3	5	1.753e-06	7.2549e-06	0.000613	206	5	1.0	1.0	1.0	18237	0
Eif4a3	5	1.7599e-06	7.2549e-06	0.000613	207	5	1.0	1.0	1.0	18236	0
Rrm2	5	1.7626e-06	7.2549e-06	0.000613	208	5	1.0	1.0	1.0	18235	0
Triap1	5	1.7779e-06	7.2549e-06	0.000613	209	5	1.0	1.0	1.0	18234	0
Pdcd11	5	1.8186e-06	7.2549e-06	0.000613	210	5	1.0	1.0	1.0	18233	0
Rps9	5	1.8314e-06	7.2549e-06	0.000613	211	5	1.0	1.0	1.0	18232	0
Ndufs5	5	1.8435e-06	7.2549e-06	0.000613	212	5	1.0	1.0	1.0	18231	0
Rfc5	5	1.8543e-06	7.2549e-06	0.000613	213	5	1.0	1.0	1.0	18230	0
Hsd17b10	5	1.876e-06	7.2549e-06	0.000613	214	5	1.0	1.0	1.0	18229	0
Crnkl1	5	1.8833e-06	7.2549e-06	0.000613	215	5	1.0	1.0	1.0	18228	0
Ptcd1	5	1.9067e-06	7.2549e-06	0.000613	216	5	1.0	1.0	1.0	18226	0
Sys1	5	1.9098e-06	7.2549e-06	0.000613	217	5	0.99975	0.99975	1.0	17604	0
Tfcp2l1	5	1.9997e-06	7.2549e-06	0.000613	218	5	1.0	1.0	1.0	18225	0
Polr1a	5	2.0104e-06	7.5235e-06	0.000633	219	5	1.0	1.0	1.0	18224	0
Ruvbl2	5	2.1349e-06	8.3296e-06	0.000691	220	5	0.99999	0.99999	1.0	18035	0
Slc35b2	5	2.1827e-06	8.3296e-06	0.000691	221	5	1.0	1.0	1.0	18223	0
Ndufv1	5	2.2317e-06	8.3296e-06	0.000691	222	5	1.0	1.0	1.0	18179	0
Mfn1	5	2.2355e-06	8.5983e-06	0.00071	223	4	0.99838	0.99836	1.0	17269	0
Atp5d	5	2.2499e-06	8.867e-06	0.000729	224	5	1.0	1.0	1.0	18222	0
Supt4a	5	2.3059e-06	9.4044e-06	0.00077	225	5	1.0	1.0	1.0	18221	0
Aars	5	2.3369e-06	9.9418e-06	0.00081	226	5	0.9998	0.9998	1.0	17639	0
Cul1	5	2.3805e-06	1.0479e-05	0.000847	227	5	1.0	1.0	1.0	18220	0
Mrps18b	5	2.4105e-06	1.0479e-05	0.000847	228	5	1.0	1.0	1.0	18218	0
Adck4	5	2.4248e-06	1.0748e-05	0.000865	229	5	1.0	1.0	1.0	18217	0
Med24	5	2.4301e-06	1.1017e-05	0.000867	230	5	1.0	1.0	1.0	18216	0
Mcm7	5	2.4751e-06	1.1017e-05	0.000867	231	5	1.0	1.0	1.0	18215	0
Nop9	5	2.4806e-06	1.1017e-05	0.000867	232	5	1.0	1.0	1.0	18214	0
Phb	5	2.5027e-06	1.1017e-05	0.000867	233	4	0.93807	0.93816	1.0	15563	0
Nup85	5	2.5153e-06	1.1017e-05	0.000867	234	5	1.0	1.0	1.0	18213	0
Traip	5	2.53e-06	1.1554e-05	0.00088	235	5	1.0	1.0	1.0	18212	0
Ddx59	5	2.5356e-06	1.1554e-05	0.00088	236	5	1.0	1.0	1.0	18211	0
Sin3a	5	2.5541e-06	1.1554e-05	0.00088	237	5	1.0	1.0	1.0	18210	0
Iars	5	2.5757e-06	1.1554e-05	0.00088	238	5	0.99999	0.99999	1.0	17998	0
Mdm2	5	2.5841e-06	1.1554e-05	0.00088	239	5	0.99999	0.99999	1.0	18048	0
2410127L17Rik	5	2.6532e-06	1.1554e-05	0.00088	240	5	1.0	1.0	1.0	18209	0
Stoml2	5	2.685e-06	1.1554e-05	0.00088	241	5	1.0	1.0	1.0	18208	0
Gemin5	5	2.7534e-06	1.1554e-05	0.00088	242	5	1.0	1.0	1.0	18207	0
Snapc1	5	2.7872e-06	1.2091e-05	0.000888	243	5	1.0	1.0	1.0	18205	0
Mki67ip	5	2.7982e-06	1.2091e-05	0.000888	244	5	1.0	1.0	1.0	18204	0
Polr1c	5	2.8052e-06	1.2091e-05	0.000888	245	5	1.0	1.0	1.0	18203	0
Brf1	5	2.8253e-06	1.2091e-05	0.000888	246	5	1.0	1.0	1.0	18202	0
Pop7	5	2.8426e-06	1.2091e-05	0.000888	247	5	1.0	1.0	1.0	18198	0
Mms22l	5	2.8597e-06	1.2091e-05	0.000888	248	5	1.0	1.0	1.0	18201	0
Med16	5	2.8924e-06	1.2091e-05	0.000888	249	5	1.0	1.0	1.0	18199	0
Ndufb9	5	2.9546e-06	1.2091e-05	0.000888	250	5	1.0	1.0	1.0	18197	0
Prkrir	5	2.9588e-06	1.2091e-05	0.000888	251	5	1.0	1.0	1.0	18196	0
Mrps26	5	3.0051e-06	1.2629e-05	0.000898	252	5	1.0	1.0	1.0	18195	0
Mrpl40	5	3.0114e-06	1.2629e-05	0.000898	253	5	1.0	1.0	1.0	18194	0
Mrpl34	5	3.0237e-06	1.2629e-05	0.000898	254	5	0.99996	0.99996	1.0	17886	0
Ncapg2	5	3.0541e-06	1.2629e-05	0.000898	255	5	1.0	1.0	1.0	18193	0
Hspd1	4	3.085e-06	1.2629e-05	0.000898	256	4	1.0	1.0	1.0	18192	0
Oraov1	5	3.1101e-06	1.2629e-05	0.000898	257	4	0.99406	0.99403	1.0	16909	0
Ppp4c	5	3.119e-06	1.2629e-05	0.000898	258	5	1.0	1.0	1.0	18191	0
Xrcc3	5	3.1256e-06	1.2629e-05	0.000898	259	5	1.0	1.0	1.0	18190	0
Chmp2a	5	3.2073e-06	1.3166e-05	0.000929	260	5	1.0	1.0	1.0	18189	0
Nfs1	5	3.2454e-06	1.3166e-05	0.000929	261	5	1.0	1.0	1.0	18188	0
Tufm	5	3.2583e-06	1.3704e-05	0.000959	262	5	0.99999	0.99999	1.0	18051	0
1810043H04Rik	5	3.2748e-06	1.3704e-05	0.000959	263	5	1.0	1.0	1.0	18187	0
Rad54l2	5	3.2861e-06	1.4241e-05	0.000959	264	5	1.0	1.0	1.0	18186	0
Ints3	5	3.2975e-06	1.4241e-05	0.000959	265	5	1.0	1.0	1.0	18185	0
Nol12	5	3.3135e-06	1.4241e-05	0.000959	266	5	1.0	1.0	1.0	18184	0
Rpl34	4	3.3371e-06	1.4241e-05	0.000959	267	4	1.0	1.0	1.0	18183	0
Polr2e	5	3.4155e-06	1.4241e-05	0.000959	268	5	1.0	1.0	1.0	18182	0
Slc25a28	5	3.4378e-06	1.4241e-05	0.000959	269	5	0.99992	0.99992	1.0	17774	0
Pou5f1	5	3.443e-06	1.4241e-05	0.000959	270	5	0.99999	0.99999	1.0	18069	0
Ogdh	5	3.4651e-06	1.4241e-05	0.000959	271	5	1.0	1.0	1.0	18181	0
Prelid1	5	3.4745e-06	1.4241e-05	0.000959	272	4	0.9885	0.9885	1.0	16691	0
Zfp330	5	3.5369e-06	1.4778e-05	0.000959	273	5	1.0	1.0	1.0	18178	0
Psmb3	4	3.5461e-06	1.4778e-05	0.000959	274	4	1.0	1.0	1.0	18177	0
Aco2	5	3.5586e-06	1.4778e-05	0.000959	275	5	1.0	1.0	1.0	18176	0
Polr2c	5	3.5704e-06	1.4778e-05	0.000959	276	5	0.99997	0.99998	1.0	17921	0
Rpf2	5	3.5781e-06	1.4778e-05	0.000959	277	5	1.0	1.0	1.0	18175	0
